Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Sobrepeso (5-10 anos);;Obesidade (5-10 anos);;Obesidade grave (5-10 anos);;Total
CENTRO-OESTE;52;GO;521800;PORANGATU;35;3.42%;36;3.52%;684;66.86%;142;13.88%;85;8.31%;41;4.01%;1.023
CENTRO-OESTE;52;GO;521805;PORTEIRAO;1;1.19%;2;2.38%;51;60.71%;17;20.24%;9;10.71%;4;4.76%;84
CENTRO-OESTE;52;GO;521810;PORTELANDIA;1;1.92%;1;1.92%;37;71.15%;6;11.54%;3;5.77%;4;7.69%;52
CENTRO-OESTE;52;GO;521830;POSSE;55;4.96%;79;7.12%;712;64.2%;138;12.44%;74;6.67%;51;4.6%;1.109
CENTRO-OESTE;52;GO;521839;PROFESSOR JAMIL;3;3.66%;5;6.1%;51;62.2%;15;18.29%;3;3.66%;5;6.1%;82
CENTRO-OESTE;52;GO;521850;QUIRINOPOLIS;19;2.01%;28;2.97%;590;62.57%;152;16.12%;92;9.76%;62;6.57%;943
CENTRO-OESTE;52;GO;521860;RIALMA;10;5.81%;7;4.07%;71;41.28%;16;9.3%;20;11.63%;48;27.91%;172
CENTRO-OESTE;52;GO;521870;RIANAPOLIS;3;3.49%;3;3.49%;61;70.93%;16;18.6%;2;2.33%;1;1.16%;86
CENTRO-OESTE;52;GO;521878;RIO QUENTE;1;1.49%;0;-;45;67.16%;10;14.93%;11;16.42%;0;-;67
CENTRO-OESTE;52;GO;521880;RIO VERDE;48;2.15%;65;2.91%;1.532;68.48%;342;15.29%;150;6.71%;100;4.47%;2.237
CENTRO-OESTE;52;GO;521890;RUBIATABA;21;3.84%;18;3.29%;310;56.67%;101;18.46%;61;11.15%;36;6.58%;547
CENTRO-OESTE;52;GO;521900;SANCLERLANDIA;8;6.06%;6;4.55%;59;44.7%;23;17.42%;14;10.61%;22;16.67%;132
CENTRO-OESTE;52;GO;521910;SANTA BARBARA DE GOIAS;2;1.61%;5;4.03%;76;61.29%;25;20.16%;12;9.68%;4;3.23%;124
CENTRO-OESTE;52;GO;521920;SANTA CRUZ DE GOIAS;2;5.41%;1;2.7%;26;70.27%;2;5.41%;4;10.81%;2;5.41%;37
CENTRO-OESTE;52;GO;521925;SANTA FE DE GOIAS;4;4.26%;1;1.06%;44;46.81%;27;28.72%;9;9.57%;9;9.57%;94
CENTRO-OESTE;52;GO;521930;SANTA HELENA DE GOIAS;16;2.54%;24;3.8%;358;56.74%;132;20.92%;67;10.62%;34;5.39%;631
CENTRO-OESTE;52;GO;521935;SANTA ISABEL;1;2.94%;0;-;26;76.47%;5;14.71%;0;-;2;5.88%;34
CENTRO-OESTE;52;GO;521940;SANTA RITA DO ARAGUAIA;7;4.07%;5;2.91%;99;57.56%;43;25%;11;6.4%;7;4.07%;172
CENTRO-OESTE;52;GO;521945;SANTA RITA DO NOVO DESTINO;1;1.23%;2;2.47%;33;40.74%;16;19.75%;15;18.52%;14;17.28%;81
CENTRO-OESTE;52;GO;521950;SANTA ROSA DE GOIAS;0;-;1;1.27%;55;69.62%;8;10.13%;11;13.92%;4;5.06%;79
CENTRO-OESTE;52;GO;521960;SANTA TEREZA DE GOIAS;4;4.21%;6;6.32%;58;61.05%;19;20%;8;8.42%;0;-;95
CENTRO-OESTE;52;GO;521970;SANTA TEREZINHA DE GOIAS;13;4.55%;8;2.8%;168;58.74%;45;15.73%;27;9.44%;25;8.74%;286
CENTRO-OESTE;52;GO;521971;SANTO ANTONIO DA BARRA;2;3.77%;3;5.66%;32;60.38%;6;11.32%;4;7.55%;6;11.32%;53
CENTRO-OESTE;52;GO;521973;SANTO ANTONIO DE GOIAS;3;3.06%;2;2.04%;37;37.76%;14;14.29%;20;20.41%;22;22.45%;98
CENTRO-OESTE;52;GO;521975;SANTO ANTONIO DO DESCOBERTO;83;5.7%;45;3.09%;847;58.13%;190;13.04%;99;6.79%;193;13.25%;1.457
CENTRO-OESTE;52;GO;521980;SAO DOMINGOS;19;5.29%;21;5.85%;248;69.08%;40;11.14%;21;5.85%;10;2.79%;359
CENTRO-OESTE;52;GO;521990;SAO FRANCISCO DE GOIAS;4;2.22%;6;3.33%;114;63.33%;32;17.78%;12;6.67%;12;6.67%;180
CENTRO-OESTE;52;GO;522000;SAO JOAO D'ALIANCA;15;4.29%;16;4.57%;210;60%;60;17.14%;35;10%;14;4%;350
CENTRO-OESTE;52;GO;522005;SAO JOAO DA PARAUNA;3;7.89%;1;2.63%;22;57.89%;8;21.05%;3;7.89%;1;2.63%;38
CENTRO-OESTE;52;GO;522010;SAO LUIS DE MONTES BELOS;11;2.27%;14;2.89%;322;66.53%;83;17.15%;28;5.79%;26;5.37%;484
CENTRO-OESTE;52;GO;522015;SAO LUIZ DO NORTE;5;3.6%;10;7.19%;88;63.31%;16;11.51%;12;8.63%;8;5.76%;139
CENTRO-OESTE;52;GO;522020;SAO MIGUEL DO ARAGUAIA;20;2.73%;19;2.6%;285;38.93%;132;18.03%;126;17.21%;150;20.49%;732
CENTRO-OESTE;52;GO;522026;SAO MIGUEL DO PASSA QUATRO;3;5.26%;1;1.75%;19;33.33%;16;28.07%;10;17.54%;8;14.04%;57
CENTRO-OESTE;52;GO;522028;SAO PATRICIO;0;-;0;-;14;56%;4;16%;4;16%;3;12%;25
CENTRO-OESTE;52;GO;522040;SAO SIMAO;7;2.97%;4;1.69%;154;65.25%;34;14.41%;24;10.17%;13;5.51%;236
CENTRO-OESTE;52;GO;522045;SENADOR CANEDO;35;5.21%;23;3.42%;438;65.18%;88;13.1%;46;6.85%;42;6.25%;672
CENTRO-OESTE;52;GO;522050;SERRANOPOLIS;9;5.77%;3;1.92%;103;66.03%;23;14.74%;12;7.69%;6;3.85%;156
CENTRO-OESTE;52;GO;522060;SILVANIA;17;6.39%;6;2.26%;125;46.99%;57;21.43%;27;10.15%;34;12.78%;266
CENTRO-OESTE;52;GO;522068;SIMOLANDIA;9;3.93%;6;2.62%;143;62.45%;37;16.16%;14;6.11%;20;8.73%;229
CENTRO-OESTE;52;GO;522070;SITIO D'ABADIA;3;2.75%;2;1.83%;82;75.23%;10;9.17%;7;6.42%;5;4.59%;109
CENTRO-OESTE;52;GO;522100;TAQUARAL DE GOIAS;0;-;0;-;19;52.78%;7;19.44%;8;22.22%;2;5.56%;36
CENTRO-OESTE;52;GO;522108;TERESINA DE GOIAS;8;4.32%;10;5.41%;134;72.43%;19;10.27%;10;5.41%;4;2.16%;185
CENTRO-OESTE;52;GO;522119;TEREZOPOLIS DE GOIAS;7;3.52%;7;3.52%;129;64.82%;26;13.07%;13;6.53%;17;8.54%;199
CENTRO-OESTE;52;GO;522130;TRES RANCHOS;0;-;0;-;35;61.4%;11;19.3%;8;14.04%;3;5.26%;57
CENTRO-OESTE;52;GO;522140;TRINDADE;1.268;47.53%;130;4.87%;766;28.71%;238;8.92%;135;5.06%;131;4.91%;2.668
CENTRO-OESTE;52;GO;522145;TROMBAS;4;2.63%;7;4.61%;105;69.08%;25;16.45%;6;3.95%;5;3.29%;152
CENTRO-OESTE;52;GO;522150;TURVANIA;4;4.65%;5;5.81%;43;50%;11;12.79%;10;11.63%;13;15.12%;86
CENTRO-OESTE;52;GO;522155;TURVELANDIA;3;1.92%;3;1.92%;106;67.95%;28;17.95%;11;7.05%;5;3.21%;156
CENTRO-OESTE;52;GO;522157;UIRAPURU;2;4%;3;6%;32;64%;6;12%;2;4%;5;10%;50
CENTRO-OESTE;52;GO;522160;URUACU;33;4.01%;22;2.67%;470;57.11%;128;15.55%;97;11.79%;73;8.87%;823
CENTRO-OESTE;52;GO;522170;URUANA;13;3.7%;12;3.42%;217;61.82%;69;19.66%;25;7.12%;15;4.27%;351
CENTRO-OESTE;52;GO;522180;URUTAI;2;7.14%;0;-;7;25%;9;32.14%;7;25%;3;10.71%;28
CENTRO-OESTE;52;GO;522185;VALPARAISO DE GOIAS;61;3.55%;74;4.31%;1.201;69.99%;240;13.99%;83;4.84%;57;3.32%;1.716
CENTRO-OESTE;52;GO;522190;VARJAO;4;7.02%;3;5.26%;24;42.11%;13;22.81%;9;15.79%;4;7.02%;57
CENTRO-OESTE;52;GO;522200;VIANOPOLIS;5;1.78%;3;1.07%;193;68.68%;46;16.37%;23;8.19%;11;3.91%;281
CENTRO-OESTE;52;GO;522205;VICENTINOPOLIS;2;1.37%;5;3.42%;78;53.42%;16;10.96%;28;19.18%;17;11.64%;146
CENTRO-OESTE;52;GO;522220;VILA BOA;7;3.7%;6;3.17%;132;69.84%;30;15.87%;8;4.23%;6;3.17%;189
CENTRO-OESTE;52;GO;522230;VILA PROPICIO;5;3.52%;4;2.82%;104;73.24%;15;10.56%;7;4.93%;7;4.93%;142
TOTAL ESTADO GOIÁS;;;;;3.796;4.29%;2.974;3.36%;56.636;63.96%;12.884;14.55%;6.949;7.85%;5.310;6%;88.549
CENTRO-OESTE;50;MS;500020;AGUA CLARA;11;5%;7;3.18%;147;66.82%;22;10%;22;10%;11;5%;220
CENTRO-OESTE;50;MS;500025;ALCINOPOLIS;1;1.72%;1;1.72%;34;58.62%;16;27.59%;5;8.62%;1;1.72%;58
CENTRO-OESTE;50;MS;500060;AMAMBAI;9;0.72%;24;1.93%;828;66.56%;239;19.21%;95;7.64%;49;3.94%;1.244
CENTRO-OESTE;50;MS;500070;ANASTACIO;18;2.94%;25;4.08%;385;62.81%;106;17.29%;43;7.01%;36;5.87%;613
CENTRO-OESTE;50;MS;500080;ANAURILANDIA;3;1.99%;5;3.31%;110;72.85%;17;11.26%;6;3.97%;10;6.62%;151
CENTRO-OESTE;50;MS;500085;ANGELICA;3;3.49%;2;2.33%;63;73.26%;10;11.63%;4;4.65%;4;4.65%;86
CENTRO-OESTE;50;MS;500090;ANTONIO JOAO;6;1.71%;5;1.43%;199;56.86%;85;24.29%;28;8%;27;7.71%;350
CENTRO-OESTE;50;MS;500100;APARECIDA DO TABOADO;9;1.29%;24;3.43%;461;65.86%;115;16.43%;67;9.57%;24;3.43%;700
CENTRO-OESTE;50;MS;500110;AQUIDAUANA;24;2.03%;28;2.37%;687;58.12%;244;20.64%;123;10.41%;76;6.43%;1.182
CENTRO-OESTE;50;MS;500124;ARAL MOREIRA;9;1.44%;8;1.28%;448;71.57%;87;13.9%;40;6.39%;34;5.43%;626
CENTRO-OESTE;50;MS;500150;BANDEIRANTES;1;1.14%;1;1.14%;53;60.23%;21;23.86%;10;11.36%;2;2.27%;88
CENTRO-OESTE;50;MS;500190;BATAGUASSU;8;1.81%;9;2.04%;301;68.25%;68;15.42%;47;10.66%;8;1.81%;441
CENTRO-OESTE;50;MS;500200;BATAYPORA;4;1.06%;10;2.65%;265;70.11%;59;15.61%;28;7.41%;12;3.17%;378
CENTRO-OESTE;50;MS;500210;BELA VISTA;9;1.53%;8;1.36%;409;69.32%;95;16.1%;47;7.97%;22;3.73%;590
CENTRO-OESTE;50;MS;500215;BODOQUENA;3;1.61%;2;1.08%;114;61.29%;34;18.28%;23;12.37%;10;5.38%;186
CENTRO-OESTE;50;MS;500220;BONITO;2;0.58%;7;2.02%;236;68.21%;61;17.63%;19;5.49%;21;6.07%;346
CENTRO-OESTE;50;MS;500230;BRASILANDIA;3;1.49%;5;2.48%;102;50.5%;34;16.83%;23;11.39%;35;17.33%;202
CENTRO-OESTE;50;MS;500240;CAARAPO;15;1.82%;2;0.24%;581;70.42%;152;18.42%;44;5.33%;31;3.76%;825
CENTRO-OESTE;50;MS;500260;CAMAPUA;1;0.57%;3;1.7%;114;64.77%;32;18.18%;17;9.66%;9;5.11%;176
CENTRO-OESTE;50;MS;500270;CAMPO GRANDE;41;0.68%;123;2.05%;4.500;75.1%;1.004;16.76%;229;3.82%;95;1.59%;5.992
CENTRO-OESTE;50;MS;500280;CARACOL;1;0.65%;3;1.96%;106;69.28%;26;16.99%;10;6.54%;7;4.58%;153
CENTRO-OESTE;50;MS;500290;CASSILANDIA;9;3.4%;2;0.75%;177;66.79%;52;19.62%;14;5.28%;11;4.15%;265
CENTRO-OESTE;50;MS;500295;CHAPADAO DO SUL;5;0.41%;31;2.52%;861;70%;206;16.75%;85;6.91%;42;3.41%;1.230
CENTRO-OESTE;50;MS;500310;CORGUINHO;0;-;0;-;13;46.43%;9;32.14%;3;10.71%;3;10.71%;28
CENTRO-OESTE;50;MS;500315;CORONEL SAPUCAIA;10;1.34%;10;1.34%;556;74.33%;120;16.04%;31;4.14%;21;2.81%;748
CENTRO-OESTE;50;MS;500320;CORUMBA;41;2.37%;28;1.62%;1.190;68.83%;298;17.24%;116;6.71%;56;3.24%;1.729
CENTRO-OESTE;50;MS;500325;COSTA RICA;8;2.33%;13;3.78%;219;63.66%;58;16.86%;30;8.72%;16;4.65%;344
CENTRO-OESTE;50;MS;500330;COXIM;8;1.16%;8;1.16%;487;70.58%;117;16.96%;46;6.67%;24;3.48%;690
CENTRO-OESTE;50;MS;500345;DEODAPOLIS;2;0.62%;5;1.56%;220;68.54%;50;15.58%;30;9.35%;14;4.36%;321
CENTRO-OESTE;50;MS;500348;DOIS IRMAOS DO BURITI;4;1.49%;6;2.24%;183;68.28%;51;19.03%;15;5.6%;9;3.36%;268
CENTRO-OESTE;50;MS;500350;DOURADINA;0;-;1;0.88%;88;77.19%;19;16.67%;4;3.51%;2;1.75%;114
CENTRO-OESTE;50;MS;500370;DOURADOS;59;2.39%;30;1.22%;1.623;65.87%;514;20.86%;151;6.13%;87;3.53%;2.464
CENTRO-OESTE;50;MS;500375;ELDORADO;6;1.88%;10;3.13%;211;66.14%;53;16.61%;24;7.52%;15;4.7%;319
CENTRO-OESTE;50;MS;500380;FATIMA DO SUL;6;1.63%;11;3%;257;70.03%;48;13.08%;32;8.72%;13;3.54%;367
CENTRO-OESTE;50;MS;500390;FIGUEIRAO;2;6.67%;0;-;20;66.67%;4;13.33%;1;3.33%;3;10%;30
CENTRO-OESTE;50;MS;500400;GLORIA DE DOURADOS;1;0.82%;4;3.28%;62;50.82%;23;18.85%;20;16.39%;12;9.84%;122
CENTRO-OESTE;50;MS;500410;GUIA LOPES DA LAGUNA;14;3.83%;7;1.91%;237;64.75%;60;16.39%;25;6.83%;23;6.28%;366
CENTRO-OESTE;50;MS;500430;IGUATEMI;18;4.07%;18;4.07%;298;67.42%;60;13.57%;28;6.33%;20;4.52%;442
CENTRO-OESTE;50;MS;500440;INOCENCIA;2;1.72%;2;1.72%;77;66.38%;19;16.38%;7;6.03%;9;7.76%;116
CENTRO-OESTE;50;MS;500450;ITAPORA;24;11.94%;4;1.99%;115;57.21%;23;11.44%;15;7.46%;20;9.95%;201
CENTRO-OESTE;50;MS;500460;ITAQUIRAI;12;2.61%;16;3.49%;314;68.41%;65;14.16%;35;7.63%;17;3.7%;459
CENTRO-OESTE;50;MS;500470;IVINHEMA;7;1.73%;11;2.72%;239;59.01%;75;18.52%;41;10.12%;32;7.9%;405
CENTRO-OESTE;50;MS;500480;JAPORA;13;2.5%;11;2.12%;353;67.88%;96;18.46%;26;5%;21;4.04%;520
CENTRO-OESTE;50;MS;500490;JARAGUARI;0;-;3;4.76%;39;61.9%;14;22.22%;5;7.94%;2;3.17%;63
CENTRO-OESTE;50;MS;500500;JARDIM;10;1.81%;16;2.9%;377;68.42%;90;16.33%;32;5.81%;26;4.72%;551
CENTRO-OESTE;50;MS;500510;JATEI;5;5.75%;1;1.15%;63;72.41%;12;13.79%;3;3.45%;3;3.45%;87
CENTRO-OESTE;50;MS;500515;JUTI;5;2.16%;7;3.03%;148;64.07%;46;19.91%;19;8.23%;6;2.6%;231
CENTRO-OESTE;50;MS;500520;LADARIO;16;3.2%;16;3.2%;336;67.2%;72;14.4%;34;6.8%;26;5.2%;500
CENTRO-OESTE;50;MS;500525;LAGUNA CARAPA;3;1.68%;4;2.23%;127;70.95%;25;13.97%;12;6.7%;8;4.47%;179
CENTRO-OESTE;50;MS;500540;MARACAJU;15;2.92%;10;1.95%;378;73.68%;58;11.31%;37;7.21%;15;2.92%;513
CENTRO-OESTE;50;MS;500560;MIRANDA;27;2.54%;41;3.85%;601;56.43%;238;22.35%;106;9.95%;52;4.88%;1.065
CENTRO-OESTE;50;MS;500568;MUNDO NOVO;7;1.76%;8;2.02%;262;65.99%;58;14.61%;44;11.08%;18;4.53%;397
CENTRO-OESTE;50;MS;500570;NAVIRAI;5;0.91%;6;1.09%;394;71.64%;83;15.09%;42;7.64%;20;3.64%;550
CENTRO-OESTE;50;MS;500580;NIOAQUE;1;0.18%;6;1.08%;336;60.76%;125;22.6%;63;11.39%;22;3.98%;553
CENTRO-OESTE;50;MS;500600;NOVA ALVORADA DO SUL;2;0.8%;2;0.8%;173;69.48%;46;18.47%;16;6.43%;10;4.02%;249
CENTRO-OESTE;50;MS;500620;NOVA ANDRADINA;5;0.66%;22;2.91%;502;66.4%;127;16.8%;73;9.66%;27;3.57%;756
CENTRO-OESTE;50;MS;500625;NOVO HORIZONTE DO SUL;2;6.9%;0;-;22;75.86%;3;10.34%;1;3.45%;1;3.45%;29
CENTRO-OESTE;50;MS;500627;PARAISO DAS AGUAS;1;2.27%;3;6.82%;31;70.45%;5;11.36%;2;4.55%;2;4.55%;44
CENTRO-OESTE;50;MS;500630;PARANAIBA;8;1.75%;15;3.29%;291;63.82%;83;18.2%;34;7.46%;25;5.48%;456
CENTRO-OESTE;50;MS;500635;PARANHOS;27;3.27%;12;1.45%;435;52.73%;196;23.76%;100;12.12%;55;6.67%;825
CENTRO-OESTE;50;MS;500640;PEDRO GOMES;5;2.45%;8;3.92%;151;74.02%;22;10.78%;13;6.37%;5;2.45%;204
CENTRO-OESTE;50;MS;500660;PONTA PORA;33;1.78%;45;2.42%;1.193;64.24%;356;19.17%;156;8.4%;74;3.98%;1.857
CENTRO-OESTE;50;MS;500690;PORTO MURTINHO;16;3.08%;16;3.08%;328;63.2%;92;17.73%;42;8.09%;25;4.82%;519
CENTRO-OESTE;50;MS;500710;RIBAS DO RIO PARDO;8;1.37%;9;1.54%;482;82.68%;53;9.09%;20;3.43%;11;1.89%;583
CENTRO-OESTE;50;MS;500720;RIO BRILHANTE;9;2.2%;17;4.15%;296;72.2%;56;13.66%;21;5.12%;11;2.68%;410
CENTRO-OESTE;50;MS;500730;RIO NEGRO;2;3.13%;0;-;48;75%;7;10.94%;5;7.81%;2;3.13%;64
CENTRO-OESTE;50;MS;500740;RIO VERDE DE MATO GROSSO;8;3.85%;7;3.37%;149;71.63%;26;12.5%;12;5.77%;6;2.88%;208
CENTRO-OESTE;50;MS;500750;ROCHEDO;0;-;1;1.04%;75;78.13%;15;15.63%;4;4.17%;1;1.04%;96
CENTRO-OESTE;50;MS;500755;SANTA RITA DO PARDO;7;2.65%;8;3.03%;157;59.47%;49;18.56%;25;9.47%;18;6.82%;264
CENTRO-OESTE;50;MS;500769;SAO GABRIEL DO OESTE;8;2.6%;7;2.27%;192;62.34%;55;17.86%;30;9.74%;16;5.19%;308
CENTRO-OESTE;50;MS;500780;SELVIRIA;2;2.17%;1;1.09%;60;65.22%;18;19.57%;8;8.7%;3;3.26%;92
CENTRO-OESTE;50;MS;500770;SETE QUEDAS;10;4.07%;10;4.07%;159;64.63%;31;12.6%;19;7.72%;17;6.91%;246
CENTRO-OESTE;50;MS;500790;SIDROLANDIA;27;2.88%;33;3.51%;544;57.93%;186;19.81%;86;9.16%;63;6.71%;939
CENTRO-OESTE;50;MS;500793;SONORA;6;1.89%;7;2.21%;216;68.14%;54;17.03%;22;6.94%;12;3.79%;317
CENTRO-OESTE;50;MS;500795;TACURU;1;0.19%;3;0.56%;229;42.96%;234;43.9%;50;9.38%;16;3%;533
CENTRO-OESTE;50;MS;500797;TAQUARUSSU;5;1.62%;4;1.3%;207;67.21%;56;18.18%;23;7.47%;13;4.22%;308
CENTRO-OESTE;50;MS;500800;TERENOS;11;3.69%;5;1.68%;186;62.42%;61;20.47%;19;6.38%;16;5.37%;298
CENTRO-OESTE;50;MS;500830;TRES LAGOAS;17;2.45%;26;3.74%;462;66.47%;105;15.11%;46;6.62%;39;5.61%;695
CENTRO-OESTE;50;MS;500840;VICENTINA;2;1.75%;0;-;79;69.3%;17;14.91%;11;9.65%;5;4.39%;114
TOTAL ESTADO MATO GROSSO DO SUL;;;;;748;1.81%;909;2.2%;27.671;67.07%;7.321;17.74%;2.944;7.14%;1.665;4.04%;41.258
CENTRO-OESTE;51;MT;510010;ACORIZAL;11;4.91%;9;4.02%;161;71.88%;27;12.05%;10;4.46%;6;2.68%;224
CENTRO-OESTE;51;MT;510020;AGUA BOA;5;2.65%;3;1.59%;107;56.61%;35;18.52%;19;10.05%;20;10.58%;189
CENTRO-OESTE;51;MT;510025;ALTA FLORESTA;10;2.95%;6;1.77%;234;69.03%;48;14.16%;32;9.44%;9;2.65%;339
CENTRO-OESTE;51;MT;510030;ALTO ARAGUAIA;11;5.61%;4;2.04%;139;70.92%;12;6.12%;15;7.65%;15;7.65%;196
CENTRO-OESTE;51;MT;510035;ALTO BOA VISTA;2;1.49%;11;8.21%;81;60.45%;23;17.16%;13;9.7%;4;2.99%;134
CENTRO-OESTE;51;MT;510040;ALTO GARCAS;8;4.49%;6;3.37%;97;54.49%;39;21.91%;16;8.99%;12;6.74%;178
CENTRO-OESTE;51;MT;510050;ALTO PARAGUAI;6;2.93%;6;2.93%;138;67.32%;32;15.61%;14;6.83%;9;4.39%;205
CENTRO-OESTE;51;MT;510060;ALTO TAQUARI;3;2.97%;3;2.97%;66;65.35%;14;13.86%;12;11.88%;3;2.97%;101
CENTRO-OESTE;51;MT;510080;APIACAS;3;1.63%;7;3.8%;131;71.2%;25;13.59%;14;7.61%;4;2.17%;184
CENTRO-OESTE;51;MT;510100;ARAGUAIANA;3;4.55%;1;1.52%;39;59.09%;10;15.15%;8;12.12%;5;7.58%;66
CENTRO-OESTE;51;MT;510120;ARAGUAINHA;0;-;1;3.57%;13;46.43%;3;10.71%;4;14.29%;7;25%;28
CENTRO-OESTE;51;MT;510125;ARAPUTANGA;6;2.52%;8;3.36%;182;76.47%;20;8.4%;14;5.88%;8;3.36%;238
CENTRO-OESTE;51;MT;510130;ARENAPOLIS;15;4.08%;14;3.8%;227;61.68%;47;12.77%;33;8.97%;32;8.7%;368
CENTRO-OESTE;51;MT;510140;ARIPUANA;11;2.79%;8;2.03%;283;71.83%;55;13.96%;21;5.33%;16;4.06%;394
CENTRO-OESTE;51;MT;510160;BARAO DE MELGACO;4;1.06%;5;1.33%;104;27.59%;85;22.55%;96;25.46%;83;22.02%;377
CENTRO-OESTE;51;MT;510170;BARRA DO BUGRES;16;1.6%;23;2.31%;736;73.82%;133;13.34%;59;5.92%;30;3.01%;997
CENTRO-OESTE;51;MT;510180;BARRA DO GARCAS;19;2.13%;23;2.58%;568;63.82%;172;19.33%;70;7.87%;38;4.27%;890
CENTRO-OESTE;51;MT;510183;BOA ESPERANCA DO NORTE;0;-;0;-;0;-;0;-;0;-;0;-;0
CENTRO-OESTE;51;MT;510185;BOM JESUS DO ARAGUAIA;3;1.73%;3;1.73%;133;76.88%;24;13.87%;7;4.05%;3;1.73%;173
CENTRO-OESTE;51;MT;510190;BRASNORTE;8;2.56%;11;3.53%;222;71.15%;33;10.58%;23;7.37%;15;4.81%;312
CENTRO-OESTE;51;MT;510250;CACERES;9;1.03%;18;2.05%;612;69.7%;148;16.86%;56;6.38%;35;3.99%;878
CENTRO-OESTE;51;MT;510260;CAMPINAPOLIS;19;3.32%;11;1.92%;379;66.14%;111;19.37%;34;5.93%;19;3.32%;573
CENTRO-OESTE;51;MT;510263;CAMPO NOVO DO PARECIS;2;0.74%;5;1.84%;208;76.47%;37;13.6%;11;4.04%;9;3.31%;272
CENTRO-OESTE;51;MT;510267;CAMPO VERDE;6;1.82%;7;2.12%;231;70%;54;16.36%;21;6.36%;11;3.33%;330
CENTRO-OESTE;51;MT;510268;CAMPOS DE JULIO;3;3.13%;6;6.25%;60;62.5%;13;13.54%;7;7.29%;7;7.29%;96
CENTRO-OESTE;51;MT;510269;CANABRAVA DO NORTE;2;1.32%;9;5.96%;106;70.2%;20;13.25%;9;5.96%;5;3.31%;151
CENTRO-OESTE;51;MT;510270;CANARANA;13;2.47%;19;3.61%;343;65.09%;90;17.08%;42;7.97%;20;3.8%;527
CENTRO-OESTE;51;MT;510279;CARLINDA;4;2.13%;2;1.06%;143;76.06%;24;12.77%;9;4.79%;6;3.19%;188
CENTRO-OESTE;51;MT;510285;CASTANHEIRA;1;0.51%;4;2.02%;135;68.18%;34;17.17%;17;8.59%;7;3.54%;198
CENTRO-OESTE;51;MT;510300;CHAPADA DOS GUIMARAES;15;2.65%;19;3.36%;400;70.8%;75;13.27%;30;5.31%;26;4.6%;565
CENTRO-OESTE;51;MT;510305;CLAUDIA;4;1.87%;7;3.27%;144;67.29%;29;13.55%;17;7.94%;13;6.07%;214
CENTRO-OESTE;51;MT;510310;COCALINHO;4;3.48%;3;2.61%;74;64.35%;22;19.13%;10;8.7%;2;1.74%;115
CENTRO-OESTE;51;MT;510320;COLIDER;11;1.88%;24;4.1%;368;62.91%;113;19.32%;52;8.89%;17;2.91%;585
CENTRO-OESTE;51;MT;510325;COLNIZA;31;2.99%;49;4.73%;733;70.75%;128;12.36%;57;5.5%;38;3.67%;1.036
CENTRO-OESTE;51;MT;510330;COMODORO;4;1.08%;8;2.17%;276;74.8%;57;15.45%;18;4.88%;6;1.63%;369
CENTRO-OESTE;51;MT;510335;CONFRESA;29;3.73%;20;2.57%;524;67.35%;115;14.78%;48;6.17%;42;5.4%;778
CENTRO-OESTE;51;MT;510336;CONQUISTA D'OESTE;0;-;0;-;23;57.5%;12;30%;4;10%;1;2.5%;40
CENTRO-OESTE;51;MT;510337;COTRIGUACU;13;3.72%;19;5.44%;250;71.63%;45;12.89%;15;4.3%;7;2.01%;349
CENTRO-OESTE;51;MT;510340;CUIABA;213;3.75%;224;3.94%;3.590;63.17%;822;14.46%;464;8.16%;370;6.51%;5.683
CENTRO-OESTE;51;MT;510343;CURVELANDIA;6;4.05%;2;1.35%;100;67.57%;22;14.86%;9;6.08%;9;6.08%;148
CENTRO-OESTE;51;MT;510345;DENISE;5;1.99%;7;2.79%;125;49.8%;34;13.55%;28;11.16%;52;20.72%;251
CENTRO-OESTE;51;MT;510350;DIAMANTINO;12;3.26%;13;3.53%;272;73.91%;42;11.41%;15;4.08%;14;3.8%;368
CENTRO-OESTE;51;MT;510360;DOM AQUINO;4;2.82%;4;2.82%;101;71.13%;18;12.68%;10;7.04%;5;3.52%;142
CENTRO-OESTE;51;MT;510370;FELIZ NATAL;8;4.73%;7;4.14%;104;61.54%;25;14.79%;15;8.88%;10;5.92%;169
CENTRO-OESTE;51;MT;510380;FIGUEIROPOLIS D'OESTE;2;3.92%;1;1.96%;33;64.71%;8;15.69%;2;3.92%;5;9.8%;51
CENTRO-OESTE;51;MT;510385;GAUCHA DO NORTE;12;7.27%;4;2.42%;70;42.42%;34;20.61%;18;10.91%;27;16.36%;165
CENTRO-OESTE;51;MT;510390;GENERAL CARNEIRO;3;1.11%;1;0.37%;169;62.59%;68;25.19%;19;7.04%;10;3.7%;270
CENTRO-OESTE;51;MT;510395;GLORIA D'OESTE;0;-;0;-;29;70.73%;7;17.07%;3;7.32%;2;4.88%;41
CENTRO-OESTE;51;MT;510410;GUARANTA DO NORTE;18;2.23%;28;3.47%;591;73.33%;114;14.14%;33;4.09%;22;2.73%;806
CENTRO-OESTE;51;MT;510420;GUIRATINGA;9;5.45%;5;3.03%;85;51.52%;41;24.85%;17;10.3%;8;4.85%;165
CENTRO-OESTE;51;MT;510450;INDIAVAI;3;4.92%;1;1.64%;42;68.85%;11;18.03%;3;4.92%;1;1.64%;61
