Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Sobrepeso (5-10 anos);;Obesidade (5-10 anos);;Obesidade grave (5-10 anos);;Total
CENTRO-OESTE;52;GO;521760;PLANALTINA;104;3.56%;154;5.27%;1.913;65.45%;384;13.14%;220;7.53%;148;5.06%;2.923
CENTRO-OESTE;52;GO;521770;PONTALINA;11;1.36%;24;2.97%;494;61.14%;130;16.09%;93;11.51%;56;6.93%;808
CENTRO-OESTE;52;GO;521800;PORANGATU;28;2.79%;52;5.17%;605;60.2%;154;15.32%;108;10.75%;58;5.77%;1.005
CENTRO-OESTE;52;GO;521805;PORTEIRAO;0;-;6;2.86%;141;67.14%;39;18.57%;14;6.67%;10;4.76%;210
CENTRO-OESTE;52;GO;521810;PORTELANDIA;9;6.52%;2;1.45%;71;51.45%;23;16.67%;14;10.14%;19;13.77%;138
CENTRO-OESTE;52;GO;521830;POSSE;46;3.63%;73;5.76%;798;62.98%;167;13.18%;126;9.94%;57;4.5%;1.267
CENTRO-OESTE;52;GO;521839;PROFESSOR JAMIL;1;0.48%;4;1.92%;125;60.1%;31;14.9%;35;16.83%;12;5.77%;208
CENTRO-OESTE;52;GO;521850;QUIRINOPOLIS;15;1.07%;31;2.21%;911;65.02%;233;16.63%;128;9.14%;83;5.92%;1.401
CENTRO-OESTE;52;GO;521860;RIALMA;8;2.76%;12;4.14%;163;56.21%;45;15.52%;35;12.07%;27;9.31%;290
CENTRO-OESTE;52;GO;521870;RIANAPOLIS;3;1.91%;8;5.1%;85;54.14%;26;16.56%;20;12.74%;15;9.55%;157
CENTRO-OESTE;52;GO;521878;RIO QUENTE;3;2.83%;6;5.66%;72;67.92%;10;9.43%;9;8.49%;6;5.66%;106
CENTRO-OESTE;52;GO;521880;RIO VERDE;46;1.25%;113;3.07%;2.413;65.57%;521;14.16%;349;9.48%;238;6.47%;3.680
CENTRO-OESTE;52;GO;521890;RUBIATABA;1;0.36%;0;-;189;67.99%;79;28.42%;9;3.24%;0;-;278
CENTRO-OESTE;52;GO;521900;SANCLERLANDIA;3;0.71%;8;1.89%;236;55.79%;88;20.8%;59;13.95%;29;6.86%;423
CENTRO-OESTE;52;GO;521910;SANTA BARBARA DE GOIAS;11;3.26%;9;2.67%;195;57.86%;57;16.91%;48;14.24%;17;5.04%;337
CENTRO-OESTE;52;GO;521920;SANTA CRUZ DE GOIAS;5;4.85%;4;3.88%;66;64.08%;15;14.56%;9;8.74%;4;3.88%;103
CENTRO-OESTE;52;GO;521925;SANTA FE DE GOIAS;3;2.91%;5;4.85%;59;57.28%;16;15.53%;9;8.74%;11;10.68%;103
CENTRO-OESTE;52;GO;521930;SANTA HELENA DE GOIAS;19;2.58%;31;4.21%;387;52.51%;126;17.1%;88;11.94%;86;11.67%;737
CENTRO-OESTE;52;GO;521935;SANTA ISABEL;1;0.43%;9;3.88%;151;65.09%;39;16.81%;21;9.05%;11;4.74%;232
CENTRO-OESTE;52;GO;521940;SANTA RITA DO ARAGUAIA;7;2.99%;13;5.56%;160;68.38%;25;10.68%;18;7.69%;11;4.7%;234
CENTRO-OESTE;52;GO;521945;SANTA RITA DO NOVO DESTINO;1;1.06%;1;1.06%;55;58.51%;22;23.4%;7;7.45%;8;8.51%;94
CENTRO-OESTE;52;GO;521950;SANTA ROSA DE GOIAS;1;1%;2;2%;67;67%;17;17%;9;9%;4;4%;100
CENTRO-OESTE;52;GO;521960;SANTA TEREZA DE GOIAS;2;1.17%;10;5.85%;117;68.42%;13;7.6%;17;9.94%;12;7.02%;171
CENTRO-OESTE;52;GO;521970;SANTA TEREZINHA DE GOIAS;7;2.01%;13;3.72%;201;57.59%;57;16.33%;49;14.04%;22;6.3%;349
CENTRO-OESTE;52;GO;521971;SANTO ANTONIO DA BARRA;8;3.45%;10;4.31%;154;66.38%;35;15.09%;15;6.47%;10;4.31%;232
CENTRO-OESTE;52;GO;521973;SANTO ANTONIO DE GOIAS;4;1.03%;12;3.09%;231;59.54%;80;20.62%;40;10.31%;21;5.41%;388
CENTRO-OESTE;52;GO;521975;SANTO ANTONIO DO DESCOBERTO;45;2.21%;68;3.33%;1.334;65.42%;308;15.11%;175;8.58%;109;5.35%;2.039
CENTRO-OESTE;52;GO;521980;SAO DOMINGOS;11;3.51%;19;6.07%;193;61.66%;48;15.34%;29;9.27%;13;4.15%;313
CENTRO-OESTE;52;GO;521990;SAO FRANCISCO DE GOIAS;9;2.57%;16;4.57%;206;58.86%;55;15.71%;45;12.86%;19;5.43%;350
CENTRO-OESTE;52;GO;522000;SAO JOAO D'ALIANCA;11;2.07%;31;5.84%;356;67.04%;76;14.31%;36;6.78%;21;3.95%;531
CENTRO-OESTE;52;GO;522005;SAO JOAO DA PARAUNA;3;2.4%;8;6.4%;67;53.6%;32;25.6%;11;8.8%;4;3.2%;125
CENTRO-OESTE;52;GO;522010;SAO LUIS DE MONTES BELOS;11;1.24%;44;4.95%;528;59.39%;149;16.76%;100;11.25%;57;6.41%;889
CENTRO-OESTE;52;GO;522015;SAO LUIZ DO NORTE;5;3.97%;5;3.97%;89;70.63%;16;12.7%;9;7.14%;2;1.59%;126
CENTRO-OESTE;52;GO;522020;SAO MIGUEL DO ARAGUAIA;22;2.95%;38;5.1%;393;52.75%;129;17.32%;105;14.09%;58;7.79%;745
CENTRO-OESTE;52;GO;522026;SAO MIGUEL DO PASSA QUATRO;1;0.69%;7;4.83%;86;59.31%;22;15.17%;14;9.66%;15;10.34%;145
CENTRO-OESTE;52;GO;522028;SAO PATRICIO;2;1.37%;5;3.42%;94;64.38%;26;17.81%;9;6.16%;10;6.85%;146
CENTRO-OESTE;52;GO;522040;SAO SIMAO;5;0.81%;27;4.37%;400;64.72%;90;14.56%;52;8.41%;44;7.12%;618
CENTRO-OESTE;52;GO;522045;SENADOR CANEDO;55;3.46%;99;6.23%;1.029;64.72%;195;12.26%;138;8.68%;74;4.65%;1.590
CENTRO-OESTE;52;GO;522050;SERRANOPOLIS;3;1.02%;10;3.41%;194;66.21%;46;15.7%;31;10.58%;9;3.07%;293
CENTRO-OESTE;52;GO;522060;SILVANIA;18;2.05%;30;3.41%;514;58.48%;168;19.11%;90;10.24%;59;6.71%;879
CENTRO-OESTE;52;GO;522068;SIMOLANDIA;10;4.46%;10;4.46%;140;62.5%;36;16.07%;17;7.59%;11;4.91%;224
CENTRO-OESTE;52;GO;522070;SITIO D'ABADIA;5;3.55%;7;4.96%;85;60.28%;26;18.44%;13;9.22%;5;3.55%;141
CENTRO-OESTE;52;GO;522100;TAQUARAL DE GOIAS;0;-;7;9.33%;53;70.67%;8;10.67%;3;4%;4;5.33%;75
CENTRO-OESTE;52;GO;522108;TERESINA DE GOIAS;6;2.91%;11;5.34%;141;68.45%;26;12.62%;16;7.77%;6;2.91%;206
CENTRO-OESTE;52;GO;522119;TEREZOPOLIS DE GOIAS;4;1.83%;6;2.75%;159;72.94%;27;12.39%;17;7.8%;5;2.29%;218
CENTRO-OESTE;52;GO;522130;TRES RANCHOS;1;1.82%;0;-;41;74.55%;6;10.91%;5;9.09%;2;3.64%;55
CENTRO-OESTE;52;GO;522140;TRINDADE;50;1.37%;122;3.34%;2.295;62.91%;574;15.73%;369;10.12%;238;6.52%;3.648
CENTRO-OESTE;52;GO;522145;TROMBAS;3;2.63%;5;4.39%;83;72.81%;11;9.65%;5;4.39%;7;6.14%;114
CENTRO-OESTE;52;GO;522150;TURVANIA;6;3.08%;5;2.56%;118;60.51%;28;14.36%;22;11.28%;16;8.21%;195
CENTRO-OESTE;52;GO;522155;TURVELANDIA;4;1.92%;5;2.4%;128;61.54%;38;18.27%;23;11.06%;10;4.81%;208
CENTRO-OESTE;52;GO;522157;UIRAPURU;8;5.71%;9;6.43%;72;51.43%;23;16.43%;13;9.29%;15;10.71%;140
CENTRO-OESTE;52;GO;522160;URUACU;20;2.35%;37;4.34%;520;61.03%;137;16.08%;78;9.15%;60;7.04%;852
CENTRO-OESTE;52;GO;522170;URUANA;12;2.65%;17;3.76%;246;54.42%;78;17.26%;60;13.27%;39;8.63%;452
CENTRO-OESTE;52;GO;522180;URUTAI;5;3.65%;4;2.92%;76;55.47%;20;14.6%;18;13.14%;14;10.22%;137
CENTRO-OESTE;52;GO;522185;VALPARAISO DE GOIAS;246;4.61%;192;3.6%;2.929;54.86%;1.223;22.91%;514;9.63%;235;4.4%;5.339
CENTRO-OESTE;52;GO;522190;VARJAO;2;1.56%;2;1.56%;79;61.72%;22;17.19%;17;13.28%;6;4.69%;128
CENTRO-OESTE;52;GO;522200;VIANOPOLIS;8;1.02%;22;2.8%;518;65.9%;125;15.9%;72;9.16%;41;5.22%;786
CENTRO-OESTE;52;GO;522205;VICENTINOPOLIS;11;2.2%;18;3.61%;305;61.12%;79;15.83%;53;10.62%;33;6.61%;499
CENTRO-OESTE;52;GO;522220;VILA BOA;8;3.64%;12;5.45%;132;60%;45;20.45%;12;5.45%;11;5%;220
CENTRO-OESTE;52;GO;522230;VILA PROPICIO;1;1.16%;1;1.16%;52;60.47%;19;22.09%;8;9.3%;5;5.81%;86
TOTAL ESTADO GOIÁS;;;;;3.240;2.13%;5.894;3.88%;95.461;62.88%;23.209;15.29%;14.673;9.67%;9.330;6.15%;151.807
CENTRO-OESTE;50;MS;500020;AGUA CLARA;11;1.45%;25;3.3%;523;69%;105;13.85%;67;8.84%;27;3.56%;758
CENTRO-OESTE;50;MS;500025;ALCINOPOLIS;1;0.45%;7;3.17%;157;71.04%;34;15.38%;12;5.43%;10;4.52%;221
CENTRO-OESTE;50;MS;500060;AMAMBAI;15;0.95%;20;1.27%;967;61.24%;310;19.63%;162;10.26%;105;6.65%;1.579
CENTRO-OESTE;50;MS;500070;ANASTACIO;26;2.15%;52;4.3%;765;63.28%;176;14.56%;123;10.17%;67;5.54%;1.209
CENTRO-OESTE;50;MS;500080;ANAURILANDIA;5;3.79%;4;3.03%;90;68.18%;17;12.88%;10;7.58%;6;4.55%;132
CENTRO-OESTE;50;MS;500085;ANGELICA;5;1.01%;15;3.04%;316;63.97%;85;17.21%;44;8.91%;29;5.87%;494
CENTRO-OESTE;50;MS;500090;ANTONIO JOAO;0;-;5;2.5%;159;79.5%;21;10.5%;9;4.5%;6;3%;200
CENTRO-OESTE;50;MS;500100;APARECIDA DO TABOADO;14;1.37%;29;2.84%;641;62.84%;177;17.35%;91;8.92%;68;6.67%;1.020
CENTRO-OESTE;50;MS;500110;AQUIDAUANA;37;1.46%;55;2.17%;1.659;65.5%;414;16.34%;237;9.36%;131;5.17%;2.533
CENTRO-OESTE;50;MS;500124;ARAL MOREIRA;5;0.81%;18;2.9%;401;64.68%;90;14.52%;55;8.87%;51;8.23%;620
CENTRO-OESTE;50;MS;500150;BANDEIRANTES;6;1.36%;8;1.81%;244;55.2%;96;21.72%;57;12.9%;31;7.01%;442
CENTRO-OESTE;50;MS;500190;BATAGUASSU;9;1.08%;16;1.92%;547;65.67%;144;17.29%;66;7.92%;51;6.12%;833
CENTRO-OESTE;50;MS;500200;BATAYPORA;6;1.33%;14;3.1%;298;66.08%;64;14.19%;42;9.31%;27;5.99%;451
CENTRO-OESTE;50;MS;500210;BELA VISTA;8;1.35%;20;3.37%;373;62.79%;91;15.32%;65;10.94%;37;6.23%;594
CENTRO-OESTE;50;MS;500215;BODOQUENA;4;1.94%;4;1.94%;130;63.11%;40;19.42%;20;9.71%;8;3.88%;206
CENTRO-OESTE;50;MS;500220;BONITO;14;1.87%;14;1.87%;467;62.52%;129;17.27%;75;10.04%;48;6.43%;747
CENTRO-OESTE;50;MS;500230;BRASILANDIA;7;1.35%;5;0.96%;335;64.55%;87;16.76%;50;9.63%;35;6.74%;519
CENTRO-OESTE;50;MS;500240;CAARAPO;12;2.65%;11;2.43%;255;56.42%;100;22.12%;45;9.96%;29;6.42%;452
CENTRO-OESTE;50;MS;500260;CAMAPUA;1;0.76%;4;3.03%;82;62.12%;18;13.64%;14;10.61%;13;9.85%;132
CENTRO-OESTE;50;MS;500270;CAMPO GRANDE;191;0.79%;432;1.8%;16.492;68.61%;3.465;14.41%;2.201;9.16%;1.257;5.23%;24.038
CENTRO-OESTE;50;MS;500280;CARACOL;0;-;0;-;107;70.86%;24;15.89%;13;8.61%;7;4.64%;151
CENTRO-OESTE;50;MS;500290;CASSILANDIA;1;0.18%;15;2.64%;384;67.61%;93;16.37%;49;8.63%;26;4.58%;568
CENTRO-OESTE;50;MS;500295;CHAPADAO DO SUL;14;1.15%;35;2.89%;812;66.94%;167;13.77%;114;9.4%;71;5.85%;1.213
CENTRO-OESTE;50;MS;500310;CORGUINHO;1;1.72%;1;1.72%;31;53.45%;9;15.52%;6;10.34%;10;17.24%;58
CENTRO-OESTE;50;MS;500315;CORONEL SAPUCAIA;12;1.64%;26;3.55%;501;68.35%;111;15.14%;57;7.78%;26;3.55%;733
CENTRO-OESTE;50;MS;500320;CORUMBA;32;1.74%;71;3.86%;1.282;69.71%;238;12.94%;131;7.12%;85;4.62%;1.839
CENTRO-OESTE;50;MS;500325;COSTA RICA;20;1.91%;42;4.02%;641;61.34%;159;15.22%;98;9.38%;85;8.13%;1.045
CENTRO-OESTE;50;MS;500330;COXIM;6;0.76%;31;3.92%;529;66.96%;134;16.96%;50;6.33%;40;5.06%;790
CENTRO-OESTE;50;MS;500345;DEODAPOLIS;9;1.22%;14;1.9%;446;60.68%;131;17.82%;83;11.29%;52;7.07%;735
CENTRO-OESTE;50;MS;500348;DOIS IRMAOS DO BURITI;3;1.74%;4;2.33%;123;71.51%;25;14.53%;11;6.4%;6;3.49%;172
CENTRO-OESTE;50;MS;500350;DOURADINA;1;1.1%;3;3.3%;71;78.02%;10;10.99%;2;2.2%;4;4.4%;91
CENTRO-OESTE;50;MS;500370;DOURADOS;71;0.83%;174;2.03%;5.707;66.45%;1.380;16.07%;798;9.29%;459;5.34%;8.589
CENTRO-OESTE;50;MS;500375;ELDORADO;7;2.83%;10;4.05%;140;56.68%;51;20.65%;19;7.69%;20;8.1%;247
CENTRO-OESTE;50;MS;500380;FATIMA DO SUL;7;1%;15;2.14%;466;66.57%;101;14.43%;75;10.71%;36;5.14%;700
CENTRO-OESTE;50;MS;500390;FIGUEIRAO;1;0.65%;4;2.58%;103;66.45%;23;14.84%;10;6.45%;14;9.03%;155
CENTRO-OESTE;50;MS;500400;GLORIA DE DOURADOS;3;1.29%;3;1.29%;161;69.1%;28;12.02%;24;10.3%;14;6.01%;233
CENTRO-OESTE;50;MS;500410;GUIA LOPES DA LAGUNA;6;1.56%;9;2.34%;258;67.01%;58;15.06%;37;9.61%;17;4.42%;385
CENTRO-OESTE;50;MS;500430;IGUATEMI;3;0.61%;9;1.84%;326;66.67%;72;14.72%;54;11.04%;25;5.11%;489
CENTRO-OESTE;50;MS;500440;INOCENCIA;2;4.76%;3;7.14%;24;57.14%;6;14.29%;3;7.14%;4;9.52%;42
CENTRO-OESTE;50;MS;500450;ITAPORA;6;0.76%;18;2.29%;509;64.76%;135;17.18%;75;9.54%;43;5.47%;786
CENTRO-OESTE;50;MS;500460;ITAQUIRAI;2;0.59%;13;3.86%;211;62.61%;53;15.73%;36;10.68%;22;6.53%;337
CENTRO-OESTE;50;MS;500470;IVINHEMA;5;0.74%;23;3.39%;414;61.06%;114;16.81%;77;11.36%;45;6.64%;678
CENTRO-OESTE;50;MS;500480;JAPORA;21;4.02%;15;2.87%;361;69.02%;84;16.06%;26;4.97%;16;3.06%;523
CENTRO-OESTE;50;MS;500490;JARAGUARI;4;1.6%;1;0.4%;170;68%;30;12%;28;11.2%;17;6.8%;250
CENTRO-OESTE;50;MS;500500;JARDIM;7;0.69%;26;2.55%;637;62.39%;183;17.92%;102;9.99%;66;6.46%;1.021
CENTRO-OESTE;50;MS;500510;JATEI;1;1.49%;0;-;44;65.67%;9;13.43%;9;13.43%;4;5.97%;67
CENTRO-OESTE;50;MS;500515;JUTI;6;1.57%;13;3.39%;251;65.54%;61;15.93%;29;7.57%;23;6.01%;383
CENTRO-OESTE;50;MS;500520;LADARIO;15;2.62%;19;3.32%;413;72.2%;69;12.06%;36;6.29%;20;3.5%;572
CENTRO-OESTE;50;MS;500525;LAGUNA CARAPA;4;1.34%;7;2.35%;200;67.11%;51;17.11%;17;5.7%;19;6.38%;298
CENTRO-OESTE;50;MS;500540;MARACAJU;54;1.91%;82;2.9%;1.801;63.62%;482;17.03%;251;8.87%;161;5.69%;2.831
CENTRO-OESTE;50;MS;500560;MIRANDA;19;2.01%;21;2.23%;529;56.1%;190;20.15%;106;11.24%;78;8.27%;943
CENTRO-OESTE;50;MS;500568;MUNDO NOVO;7;1.63%;10;2.33%;263;61.31%;74;17.25%;39;9.09%;36;8.39%;429
CENTRO-OESTE;50;MS;500570;NAVIRAI;30;1.74%;37;2.14%;1.081;62.59%;276;15.98%;185;10.71%;118;6.83%;1.727
CENTRO-OESTE;50;MS;500580;NIOAQUE;10;2.79%;10;2.79%;237;66.2%;49;13.69%;38;10.61%;14;3.91%;358
CENTRO-OESTE;50;MS;500600;NOVA ALVORADA DO SUL;15;3.44%;10;2.29%;297;68.12%;63;14.45%;37;8.49%;14;3.21%;436
CENTRO-OESTE;50;MS;500620;NOVA ANDRADINA;17;1.13%;57;3.78%;985;65.28%;238;15.77%;130;8.61%;82;5.43%;1.509
CENTRO-OESTE;50;MS;500625;NOVO HORIZONTE DO SUL;3;2.33%;2;1.55%;82;63.57%;21;16.28%;15;11.63%;6;4.65%;129
CENTRO-OESTE;50;MS;500627;PARAISO DAS AGUAS;1;1.56%;1;1.56%;44;68.75%;7;10.94%;8;12.5%;3;4.69%;64
CENTRO-OESTE;50;MS;500630;PARANAIBA;11;2.11%;21;4.03%;316;60.65%;86;16.51%;58;11.13%;29;5.57%;521
CENTRO-OESTE;50;MS;500635;PARANHOS;22;2.21%;27;2.71%;688;69.15%;173;17.39%;53;5.33%;32;3.22%;995
CENTRO-OESTE;50;MS;500640;PEDRO GOMES;7;3.68%;3;1.58%;110;57.89%;35;18.42%;23;12.11%;12;6.32%;190
CENTRO-OESTE;50;MS;500660;PONTA PORA;47;1.64%;83;2.9%;1.803;62.95%;469;16.38%;274;9.57%;188;6.56%;2.864
CENTRO-OESTE;50;MS;500690;PORTO MURTINHO;4;0.65%;20;3.27%;437;71.52%;76;12.44%;48;7.86%;26;4.26%;611
CENTRO-OESTE;50;MS;500710;RIBAS DO RIO PARDO;3;0.34%;15;1.69%;596;67.12%;131;14.75%;91;10.25%;52;5.86%;888
CENTRO-OESTE;50;MS;500720;RIO BRILHANTE;29;2.58%;41;3.65%;729;64.92%;182;16.21%;85;7.57%;57;5.08%;1.123
CENTRO-OESTE;50;MS;500730;RIO NEGRO;3;2.07%;5;3.45%;96;66.21%;13;8.97%;18;12.41%;10;6.9%;145
CENTRO-OESTE;50;MS;500740;RIO VERDE DE MATO GROSSO;4;1.87%;5;2.34%;148;69.16%;30;14.02%;14;6.54%;13;6.07%;214
CENTRO-OESTE;50;MS;500750;ROCHEDO;1;0.38%;6;2.3%;184;70.5%;37;14.18%;19;7.28%;14;5.36%;261
CENTRO-OESTE;50;MS;500755;SANTA RITA DO PARDO;2;2.3%;3;3.45%;51;58.62%;16;18.39%;8;9.2%;7;8.05%;87
CENTRO-OESTE;50;MS;500769;SAO GABRIEL DO OESTE;6;0.44%;36;2.62%;930;67.73%;221;16.1%;118;8.59%;62;4.52%;1.373
CENTRO-OESTE;50;MS;500780;SELVIRIA;3;1.03%;8;2.74%;184;63.01%;34;11.64%;33;11.3%;30;10.27%;292
CENTRO-OESTE;50;MS;500770;SETE QUEDAS;5;0.82%;7;1.15%;432;70.82%;85;13.93%;61;10%;20;3.28%;610
CENTRO-OESTE;50;MS;500790;SIDROLANDIA;37;2.3%;58;3.6%;1.022;63.44%;243;15.08%;169;10.49%;82;5.09%;1.611
CENTRO-OESTE;50;MS;500793;SONORA;5;1.23%;5;1.23%;281;69.21%;51;12.56%;38;9.36%;26;6.4%;406
CENTRO-OESTE;50;MS;500795;TACURU;7;1.15%;19;3.12%;438;71.92%;92;15.11%;31;5.09%;22;3.61%;609
CENTRO-OESTE;50;MS;500797;TAQUARUSSU;2;0.89%;8;3.56%;159;70.67%;22;9.78%;23;10.22%;11;4.89%;225
CENTRO-OESTE;50;MS;500800;TERENOS;10;1.83%;22;4.03%;348;63.74%;93;17.03%;48;8.79%;25;4.58%;546
CENTRO-OESTE;50;MS;500830;TRES LAGOAS;40;0.91%;91;2.06%;2.809;63.71%;751;17.03%;432;9.8%;286;6.49%;4.409
CENTRO-OESTE;50;MS;500840;VICENTINA;2;2.44%;2;2.44%;59;71.95%;10;12.2%;7;8.54%;2;2.44%;82
TOTAL ESTADO MATO GROSSO DO SUL;;;;;1.053;1.21%;2.077;2.39%;57.362;66.07%;13.522;15.58%;7.974;9.18%;4.830;5.56%;86.818
CENTRO-OESTE;51;MT;510010;ACORIZAL;12;4.72%;13;5.12%;142;55.91%;45;17.72%;22;8.66%;20;7.87%;254
CENTRO-OESTE;51;MT;510020;AGUA BOA;12;0.89%;47;3.5%;905;67.34%;195;14.51%;105;7.81%;80;5.95%;1.344
CENTRO-OESTE;51;MT;510025;ALTA FLORESTA;28;1.9%;45;3.06%;914;62.09%;215;14.61%;167;11.35%;103;7%;1.472
CENTRO-OESTE;51;MT;510030;ALTO ARAGUAIA;13;2.39%;18;3.31%;340;62.5%;83;15.26%;44;8.09%;46;8.46%;544
CENTRO-OESTE;51;MT;510035;ALTO BOA VISTA;12;2.9%;17;4.11%;284;68.6%;53;12.8%;24;5.8%;24;5.8%;414
CENTRO-OESTE;51;MT;510040;ALTO GARCAS;15;3.42%;13;2.97%;260;59.36%;68;15.53%;45;10.27%;37;8.45%;438
CENTRO-OESTE;51;MT;510050;ALTO PARAGUAI;7;3.02%;9;3.88%;164;70.69%;25;10.78%;17;7.33%;10;4.31%;232
CENTRO-OESTE;51;MT;510060;ALTO TAQUARI;4;0.64%;27;4.31%;420;67.09%;104;16.61%;59;9.42%;12;1.92%;626
CENTRO-OESTE;51;MT;510080;APIACAS;4;1.77%;5;2.21%;152;67.26%;36;15.93%;22;9.73%;7;3.1%;226
CENTRO-OESTE;51;MT;510100;ARAGUAIANA;4;2.13%;7;3.72%;108;57.45%;35;18.62%;18;9.57%;16;8.51%;188
CENTRO-OESTE;51;MT;510120;ARAGUAINHA;2;4.76%;0;-;29;69.05%;4;9.52%;7;16.67%;0;-;42
CENTRO-OESTE;51;MT;510125;ARAPUTANGA;7;1.65%;11;2.59%;272;64%;55;12.94%;55;12.94%;25;5.88%;425
CENTRO-OESTE;51;MT;510130;ARENAPOLIS;23;3.98%;15;2.6%;363;62.8%;85;14.71%;59;10.21%;33;5.71%;578
CENTRO-OESTE;51;MT;510140;ARIPUANA;11;1.67%;16;2.44%;430;65.45%;102;15.53%;58;8.83%;40;6.09%;657
CENTRO-OESTE;51;MT;510160;BARAO DE MELGACO;11;2.78%;12;3.03%;229;57.83%;58;14.65%;31;7.83%;55;13.89%;396
CENTRO-OESTE;51;MT;510170;BARRA DO BUGRES;11;0.91%;42;3.47%;805;66.53%;171;14.13%;114;9.42%;67;5.54%;1.210
CENTRO-OESTE;51;MT;510180;BARRA DO GARCAS;38;1.71%;63;2.84%;1.500;67.54%;353;15.89%;168;7.56%;99;4.46%;2.221
CENTRO-OESTE;51;MT;510183;BOA ESPERANCA DO NORTE;0;-;0;-;0;-;0;-;0;-;0;-;0
CENTRO-OESTE;51;MT;510185;BOM JESUS DO ARAGUAIA;12;2.99%;14;3.49%;290;72.32%;50;12.47%;25;6.23%;10;2.49%;401
CENTRO-OESTE;51;MT;510190;BRASNORTE;21;2.35%;42;4.71%;622;69.73%;91;10.2%;73;8.18%;43;4.82%;892
CENTRO-OESTE;51;MT;510250;CACERES;45;1.75%;91;3.54%;1.708;66.51%;360;14.02%;217;8.45%;147;5.72%;2.568
CENTRO-OESTE;51;MT;510260;CAMPINAPOLIS;18;1.97%;16;1.75%;553;60.44%;218;23.83%;82;8.96%;28;3.06%;915
CENTRO-OESTE;51;MT;510263;CAMPO NOVO DO PARECIS;16;0.86%;49;2.64%;1.242;66.95%;280;15.09%;169;9.11%;99;5.34%;1.855
CENTRO-OESTE;51;MT;510267;CAMPO VERDE;12;0.65%;56;3.03%;1.230;66.49%;296;16%;165;8.92%;91;4.92%;1.850
CENTRO-OESTE;51;MT;510268;CAMPOS DE JULIO;5;2.55%;5;2.55%;132;67.35%;26;13.27%;21;10.71%;7;3.57%;196
CENTRO-OESTE;51;MT;510269;CANABRAVA DO NORTE;2;0.78%;3;1.17%;178;69.53%;45;17.58%;20;7.81%;8;3.13%;256
CENTRO-OESTE;51;MT;510270;CANARANA;25;2.42%;40;3.87%;692;66.92%;147;14.22%;73;7.06%;57;5.51%;1.034
CENTRO-OESTE;51;MT;510279;CARLINDA;20;5.81%;16;4.65%;205;59.59%;53;15.41%;33;9.59%;17;4.94%;344
CENTRO-OESTE;51;MT;510285;CASTANHEIRA;4;1.06%;6;1.58%;260;68.6%;54;14.25%;42;11.08%;13;3.43%;379
CENTRO-OESTE;51;MT;510300;CHAPADA DOS GUIMARAES;8;0.78%;37;3.6%;707;68.71%;153;14.87%;76;7.39%;48;4.66%;1.029
CENTRO-OESTE;51;MT;510305;CLAUDIA;10;1.45%;27;3.9%;474;68.5%;86;12.43%;62;8.96%;33;4.77%;692
CENTRO-OESTE;51;MT;510310;COCALINHO;1;0.28%;8;2.2%;254;69.97%;47;12.95%;31;8.54%;22;6.06%;363
CENTRO-OESTE;51;MT;510320;COLIDER;11;1.41%;20;2.56%;487;62.28%;132;16.88%;69;8.82%;63;8.06%;782
CENTRO-OESTE;51;MT;510325;COLNIZA;12;1.31%;29;3.17%;710;77.51%;88;9.61%;38;4.15%;39;4.26%;916
CENTRO-OESTE;51;MT;510330;COMODORO;13;1.34%;29;2.98%;710;73.05%;134;13.79%;53;5.45%;33;3.4%;972
CENTRO-OESTE;51;MT;510335;CONFRESA;19;1.17%;59;3.62%;1.189;73.03%;209;12.84%;96;5.9%;56;3.44%;1.628
CENTRO-OESTE;51;MT;510336;CONQUISTA D'OESTE;1;0.46%;4;1.83%;136;62.1%;43;19.63%;19;8.68%;16;7.31%;219
CENTRO-OESTE;51;MT;510337;COTRIGUACU;5;1.06%;20;4.26%;332;70.64%;55;11.7%;37;7.87%;21;4.47%;470
CENTRO-OESTE;51;MT;510340;CUIABA;271;2.09%;518;3.99%;8.104;62.47%;1.919;14.79%;1.188;9.16%;973;7.5%;12.973
CENTRO-OESTE;51;MT;510343;CURVELANDIA;0;-;0;-;50;80.65%;7;11.29%;4;6.45%;1;1.61%;62
CENTRO-OESTE;51;MT;510345;DENISE;8;2.55%;6;1.91%;194;61.78%;59;18.79%;36;11.46%;11;3.5%;314
CENTRO-OESTE;51;MT;510350;DIAMANTINO;15;1.35%;31;2.79%;739;66.58%;174;15.68%;92;8.29%;59;5.32%;1.110
CENTRO-OESTE;51;MT;510360;DOM AQUINO;6;1.52%;7;1.78%;298;75.63%;39;9.9%;29;7.36%;15;3.81%;394
CENTRO-OESTE;51;MT;510370;FELIZ NATAL;24;6.3%;22;5.77%;268;70.34%;34;8.92%;20;5.25%;13;3.41%;381
CENTRO-OESTE;51;MT;510380;FIGUEIROPOLIS D'OESTE;0;-;0;-;21;53.85%;6;15.38%;6;15.38%;6;15.38%;39
CENTRO-OESTE;51;MT;510385;GAUCHA DO NORTE;14;2.37%;11;1.86%;408;69.04%;97;16.41%;40;6.77%;21;3.55%;591
CENTRO-OESTE;51;MT;510390;GENERAL CARNEIRO;5;1.84%;5;1.84%;200;73.53%;32;11.76%;23;8.46%;7;2.57%;272
