Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Sobrepeso (5-10 anos);;Obesidade (5-10 anos);;Obesidade grave (5-10 anos);;Total
CENTRO-OESTE;52;GO;521770;PONTALINA;9;1.88%;13;2.72%;294;61.51%;72;15.06%;58;12.13%;32;6.69%;478
CENTRO-OESTE;52;GO;521800;PORANGATU;18;1.63%;29;2.63%;754;68.3%;176;15.94%;84;7.61%;43;3.89%;1.104
CENTRO-OESTE;52;GO;521805;PORTEIRAO;0;-;0;-;32;50%;16;25%;11;17.19%;5;7.81%;64
CENTRO-OESTE;52;GO;521810;PORTELANDIA;1;0.92%;0;-;62;56.88%;18;16.51%;20;18.35%;8;7.34%;109
CENTRO-OESTE;52;GO;521830;POSSE;30;2.66%;45;3.99%;769;68.23%;160;14.2%;78;6.92%;45;3.99%;1.127
CENTRO-OESTE;52;GO;521839;PROFESSOR JAMIL;1;1.59%;1;1.59%;44;69.84%;8;12.7%;7;11.11%;2;3.17%;63
CENTRO-OESTE;52;GO;521850;QUIRINOPOLIS;29;4.01%;36;4.97%;344;47.51%;265;36.6%;31;4.28%;19;2.62%;724
CENTRO-OESTE;52;GO;521860;RIALMA;4;1.41%;10;3.53%;169;59.72%;55;19.43%;29;10.25%;16;5.65%;283
CENTRO-OESTE;52;GO;521870;RIANAPOLIS;0;-;1;1.72%;41;70.69%;7;12.07%;6;10.34%;3;5.17%;58
CENTRO-OESTE;52;GO;521878;RIO QUENTE;1;0.88%;1;0.88%;77;67.54%;15;13.16%;13;11.4%;7;6.14%;114
CENTRO-OESTE;52;GO;521880;RIO VERDE;52;2.51%;67;3.24%;1.456;70.3%;277;13.38%;137;6.62%;82;3.96%;2.071
CENTRO-OESTE;52;GO;521890;RUBIATABA;8;2.61%;11;3.59%;162;52.94%;70;22.88%;32;10.46%;23;7.52%;306
CENTRO-OESTE;52;GO;521900;SANCLERLANDIA;5;2.05%;7;2.87%;136;55.74%;50;20.49%;25;10.25%;21;8.61%;244
CENTRO-OESTE;52;GO;521910;SANTA BARBARA DE GOIAS;6;2.02%;4;1.35%;191;64.31%;53;17.85%;29;9.76%;14;4.71%;297
CENTRO-OESTE;52;GO;521920;SANTA CRUZ DE GOIAS;2;2.63%;3;3.95%;48;63.16%;12;15.79%;8;10.53%;3;3.95%;76
CENTRO-OESTE;52;GO;521925;SANTA FE DE GOIAS;1;0.72%;7;5.04%;96;69.06%;22;15.83%;9;6.47%;4;2.88%;139
CENTRO-OESTE;52;GO;521930;SANTA HELENA DE GOIAS;22;3.1%;22;3.1%;382;53.88%;135;19.04%;85;11.99%;63;8.89%;709
CENTRO-OESTE;52;GO;521935;SANTA ISABEL;0;-;3;2.44%;75;60.98%;21;17.07%;15;12.2%;9;7.32%;123
CENTRO-OESTE;52;GO;521940;SANTA RITA DO ARAGUAIA;3;1.25%;4;1.67%;162;67.5%;44;18.33%;18;7.5%;9;3.75%;240
CENTRO-OESTE;52;GO;521945;SANTA RITA DO NOVO DESTINO;5;4.24%;0;-;50;42.37%;21;17.8%;21;17.8%;21;17.8%;118
CENTRO-OESTE;52;GO;521950;SANTA ROSA DE GOIAS;0;-;2;1.5%;90;67.67%;26;19.55%;10;7.52%;5;3.76%;133
CENTRO-OESTE;52;GO;521960;SANTA TEREZA DE GOIAS;4;2.8%;6;4.2%;86;60.14%;29;20.28%;10;6.99%;8;5.59%;143
CENTRO-OESTE;52;GO;521970;SANTA TEREZINHA DE GOIAS;10;2.4%;11;2.64%;230;55.16%;81;19.42%;51;12.23%;34;8.15%;417
CENTRO-OESTE;52;GO;521971;SANTO ANTONIO DA BARRA;5;4.95%;1;0.99%;69;68.32%;14;13.86%;5;4.95%;7;6.93%;101
CENTRO-OESTE;52;GO;521973;SANTO ANTONIO DE GOIAS;4;2.07%;7;3.63%;120;62.18%;34;17.62%;18;9.33%;10;5.18%;193
CENTRO-OESTE;52;GO;521975;SANTO ANTONIO DO DESCOBERTO;36;2.32%;46;2.97%;1.075;69.4%;240;15.49%;100;6.46%;52;3.36%;1.549
CENTRO-OESTE;52;GO;521980;SAO DOMINGOS;16;4.53%;17;4.82%;237;67.14%;53;15.01%;19;5.38%;11;3.12%;353
CENTRO-OESTE;52;GO;521990;SAO FRANCISCO DE GOIAS;4;1.66%;12;4.98%;155;64.32%;41;17.01%;19;7.88%;10;4.15%;241
CENTRO-OESTE;52;GO;522000;SAO JOAO D'ALIANCA;32;7.96%;29;7.21%;256;63.68%;42;10.45%;31;7.71%;12;2.99%;402
CENTRO-OESTE;52;GO;522005;SAO JOAO DA PARAUNA;2;2.7%;2;2.7%;51;68.92%;7;9.46%;8;10.81%;4;5.41%;74
CENTRO-OESTE;52;GO;522010;SAO LUIS DE MONTES BELOS;18;2.03%;28;3.16%;531;60%;152;17.18%;107;12.09%;49;5.54%;885
CENTRO-OESTE;52;GO;522015;SAO LUIZ DO NORTE;6;3.41%;10;5.68%;104;59.09%;26;14.77%;18;10.23%;12;6.82%;176
CENTRO-OESTE;52;GO;522020;SAO MIGUEL DO ARAGUAIA;18;3.07%;22;3.75%;326;55.54%;95;16.18%;70;11.93%;56;9.54%;587
CENTRO-OESTE;52;GO;522026;SAO MIGUEL DO PASSA QUATRO;2;1.71%;3;2.56%;63;53.85%;25;21.37%;15;12.82%;9;7.69%;117
CENTRO-OESTE;52;GO;522028;SAO PATRICIO;0;-;0;-;40;58.82%;14;20.59%;10;14.71%;4;5.88%;68
CENTRO-OESTE;52;GO;522040;SAO SIMAO;6;1.46%;16;3.9%;269;65.61%;67;16.34%;31;7.56%;21;5.12%;410
CENTRO-OESTE;52;GO;522045;SENADOR CANEDO;50;2.65%;50;2.65%;1.302;69.07%;275;14.59%;125;6.63%;83;4.4%;1.885
CENTRO-OESTE;52;GO;522050;SERRANOPOLIS;5;2.5%;5;2.5%;125;62.5%;32;16%;18;9%;15;7.5%;200
CENTRO-OESTE;52;GO;522060;SILVANIA;23;3.3%;16;2.3%;404;58.05%;116;16.67%;85;12.21%;52;7.47%;696
CENTRO-OESTE;52;GO;522068;SIMOLANDIA;3;1.24%;8;3.32%;159;65.98%;35;14.52%;21;8.71%;15;6.22%;241
CENTRO-OESTE;52;GO;522070;SITIO D'ABADIA;1;0.85%;2;1.71%;85;72.65%;22;18.8%;5;4.27%;2;1.71%;117
CENTRO-OESTE;52;GO;522100;TAQUARAL DE GOIAS;0;-;1;1.27%;54;68.35%;14;17.72%;7;8.86%;3;3.8%;79
CENTRO-OESTE;52;GO;522108;TERESINA DE GOIAS;11;5.29%;24;11.54%;122;58.65%;31;14.9%;13;6.25%;7;3.37%;208
CENTRO-OESTE;52;GO;522119;TEREZOPOLIS DE GOIAS;2;1.16%;4;2.31%;117;67.63%;33;19.08%;6;3.47%;11;6.36%;173
CENTRO-OESTE;52;GO;522130;TRES RANCHOS;1;0.89%;2;1.79%;76;67.86%;19;16.96%;8;7.14%;6;5.36%;112
CENTRO-OESTE;52;GO;522140;TRINDADE;46;2.35%;75;3.83%;1.223;62.4%;293;14.95%;195;9.95%;128;6.53%;1.960
CENTRO-OESTE;52;GO;522145;TROMBAS;2;1.38%;6;4.14%;96;66.21%;25;17.24%;10;6.9%;6;4.14%;145
CENTRO-OESTE;52;GO;522150;TURVANIA;1;0.58%;6;3.49%;106;61.63%;28;16.28%;17;9.88%;14;8.14%;172
CENTRO-OESTE;52;GO;522155;TURVELANDIA;1;0.52%;6;3.11%;126;65.28%;28;14.51%;23;11.92%;9;4.66%;193
CENTRO-OESTE;52;GO;522157;UIRAPURU;2;2.86%;4;5.71%;43;61.43%;13;18.57%;6;8.57%;2;2.86%;70
CENTRO-OESTE;52;GO;522160;URUACU;4;0.82%;8;1.65%;312;64.2%;92;18.93%;47;9.67%;23;4.73%;486
CENTRO-OESTE;52;GO;522170;URUANA;7;1.63%;17;3.95%;269;62.56%;78;18.14%;35;8.14%;24;5.58%;430
CENTRO-OESTE;52;GO;522180;URUTAI;1;1.08%;1;1.08%;51;54.84%;22;23.66%;14;15.05%;4;4.3%;93
CENTRO-OESTE;52;GO;522185;VALPARAISO DE GOIAS;43;1.37%;67;2.14%;2.116;67.56%;585;18.68%;189;6.03%;132;4.21%;3.132
CENTRO-OESTE;52;GO;522190;VARJAO;2;2.41%;2;2.41%;54;65.06%;14;16.87%;11;13.25%;0;-;83
CENTRO-OESTE;52;GO;522200;VIANOPOLIS;6;1.3%;13;2.81%;300;64.79%;82;17.71%;39;8.42%;23;4.97%;463
CENTRO-OESTE;52;GO;522205;VICENTINOPOLIS;5;1.2%;13;3.13%;248;59.62%;76;18.27%;37;8.89%;37;8.89%;416
CENTRO-OESTE;52;GO;522220;VILA BOA;3;1.06%;7;2.46%;199;70.07%;40;14.08%;25;8.8%;10;3.52%;284
CENTRO-OESTE;52;GO;522230;VILA PROPICIO;5;2.76%;7;3.87%;121;66.85%;28;15.47%;12;6.63%;8;4.42%;181
TOTAL ESTADO GOIÁS;;;;;2.162;2.05%;3.299;3.13%;69.058;65.48%;17.067;16.18%;8.911;8.45%;4.974;4.72%;105.471
CENTRO-OESTE;50;MS;500020;AGUA CLARA;2;0.55%;10;2.75%;248;68.13%;69;18.96%;30;8.24%;5;1.37%;364
CENTRO-OESTE;50;MS;500025;ALCINOPOLIS;1;0.61%;4;2.45%;119;73.01%;24;14.72%;10;6.13%;5;3.07%;163
CENTRO-OESTE;50;MS;500060;AMAMBAI;21;1.31%;27;1.69%;1.125;70.22%;282;17.6%;105;6.55%;42;2.62%;1.602
CENTRO-OESTE;50;MS;500070;ANASTACIO;4;0.78%;10;1.95%;298;58.2%;113;22.07%;55;10.74%;32;6.25%;512
CENTRO-OESTE;50;MS;500080;ANAURILANDIA;2;1.85%;4;3.7%;81;75%;9;8.33%;10;9.26%;2;1.85%;108
CENTRO-OESTE;50;MS;500085;ANGELICA;1;0.3%;8;2.4%;235;70.36%;54;16.17%;23;6.89%;13;3.89%;334
CENTRO-OESTE;50;MS;500090;ANTONIO JOAO;7;1.98%;3;0.85%;242;68.36%;48;13.56%;38;10.73%;16;4.52%;354
CENTRO-OESTE;50;MS;500100;APARECIDA DO TABOADO;14;1.36%;36;3.49%;643;62.37%;163;15.81%;92;8.92%;83;8.05%;1.031
CENTRO-OESTE;50;MS;500110;AQUIDAUANA;16;1.45%;27;2.44%;721;65.19%;199;17.99%;88;7.96%;55;4.97%;1.106
CENTRO-OESTE;50;MS;500124;ARAL MOREIRA;3;0.63%;8;1.67%;339;70.63%;72;15%;36;7.5%;22;4.58%;480
CENTRO-OESTE;50;MS;500150;BANDEIRANTES;2;2.2%;2;2.2%;58;63.74%;14;15.38%;13;14.29%;2;2.2%;91
CENTRO-OESTE;50;MS;500190;BATAGUASSU;5;0.71%;16;2.28%;496;70.76%;109;15.55%;55;7.85%;20;2.85%;701
CENTRO-OESTE;50;MS;500200;BATAYPORA;6;1.33%;15;3.33%;319;70.73%;67;14.86%;33;7.32%;11;2.44%;451
CENTRO-OESTE;50;MS;500210;BELA VISTA;5;0.95%;11;2.1%;335;63.93%;94;17.94%;51;9.73%;28;5.34%;524
CENTRO-OESTE;50;MS;500215;BODOQUENA;2;1.27%;6;3.8%;110;69.62%;22;13.92%;12;7.59%;6;3.8%;158
CENTRO-OESTE;50;MS;500220;BONITO;5;0.65%;12;1.57%;493;64.36%;132;17.23%;73;9.53%;51;6.66%;766
CENTRO-OESTE;50;MS;500230;BRASILANDIA;2;0.82%;7;2.86%;167;68.16%;32;13.06%;23;9.39%;14;5.71%;245
CENTRO-OESTE;50;MS;500240;CAARAPO;8;1%;11;1.38%;525;65.87%;177;22.21%;50;6.27%;26;3.26%;797
CENTRO-OESTE;50;MS;500260;CAMAPUA;3;1.32%;2;0.88%;144;63.16%;48;21.05%;22;9.65%;9;3.95%;228
CENTRO-OESTE;50;MS;500270;CAMPO GRANDE;73;0.62%;158;1.34%;8.149;68.98%;2.308;19.54%;807;6.83%;319;2.7%;11.814
CENTRO-OESTE;50;MS;500280;CARACOL;3;3.19%;0;-;63;67.02%;18;19.15%;6;6.38%;4;4.26%;94
CENTRO-OESTE;50;MS;500290;CASSILANDIA;5;1.42%;9;2.56%;217;61.82%;60;17.09%;38;10.83%;22;6.27%;351
CENTRO-OESTE;50;MS;500295;CHAPADAO DO SUL;3;0.24%;14;1.14%;842;68.57%;225;18.32%;107;8.71%;37;3.01%;1.228
CENTRO-OESTE;50;MS;500310;CORGUINHO;0;-;0;-;78;68.42%;21;18.42%;8;7.02%;7;6.14%;114
CENTRO-OESTE;50;MS;500315;CORONEL SAPUCAIA;10;1.33%;20;2.66%;513;68.22%;141;18.75%;45;5.98%;23;3.06%;752
CENTRO-OESTE;50;MS;500320;CORUMBA;30;1.91%;54;3.44%;1.033;65.8%;254;16.18%;130;8.28%;69;4.39%;1.570
CENTRO-OESTE;50;MS;500325;COSTA RICA;14;3.14%;20;4.48%;297;66.59%;57;12.78%;41;9.19%;17;3.81%;446
CENTRO-OESTE;50;MS;500330;COXIM;10;1.09%;19;2.07%;628;68.56%;140;15.28%;71;7.75%;48;5.24%;916
CENTRO-OESTE;50;MS;500345;DEODAPOLIS;6;1.45%;13;3.15%;253;61.26%;62;15.01%;50;12.11%;29;7.02%;413
CENTRO-OESTE;50;MS;500348;DOIS IRMAOS DO BURITI;5;1.41%;5;1.41%;241;68.08%;69;19.49%;26;7.34%;8;2.26%;354
CENTRO-OESTE;50;MS;500350;DOURADINA;3;2.42%;2;1.61%;84;67.74%;26;20.97%;6;4.84%;3;2.42%;124
CENTRO-OESTE;50;MS;500370;DOURADOS;33;0.78%;74;1.74%;2.884;67.94%;764;18%;333;7.84%;157;3.7%;4.245
CENTRO-OESTE;50;MS;500375;ELDORADO;6;1.69%;0;-;227;63.94%;75;21.13%;29;8.17%;18;5.07%;355
CENTRO-OESTE;50;MS;500380;FATIMA DO SUL;4;0.85%;12;2.54%;343;72.52%;59;12.47%;37;7.82%;18;3.81%;473
CENTRO-OESTE;50;MS;500390;FIGUEIRAO;2;1.77%;2;1.77%;75;66.37%;16;14.16%;13;11.5%;5;4.42%;113
CENTRO-OESTE;50;MS;500400;GLORIA DE DOURADOS;0;-;5;2.79%;113;63.13%;34;18.99%;19;10.61%;8;4.47%;179
CENTRO-OESTE;50;MS;500410;GUIA LOPES DA LAGUNA;0;-;2;0.85%;174;74.36%;36;15.38%;15;6.41%;7;2.99%;234
CENTRO-OESTE;50;MS;500430;IGUATEMI;9;1.43%;12;1.91%;429;68.31%;105;16.72%;54;8.6%;19;3.03%;628
CENTRO-OESTE;50;MS;500440;INOCENCIA;4;2.68%;2;1.34%;99;66.44%;24;16.11%;8;5.37%;12;8.05%;149
CENTRO-OESTE;50;MS;500450;ITAPORA;8;1.64%;25;5.11%;320;65.44%;68;13.91%;42;8.59%;26;5.32%;489
CENTRO-OESTE;50;MS;500460;ITAQUIRAI;7;2.53%;16;5.78%;160;57.76%;45;16.25%;28;10.11%;21;7.58%;277
CENTRO-OESTE;50;MS;500470;IVINHEMA;5;1.22%;10;2.44%;252;61.61%;69;16.87%;44;10.76%;29;7.09%;409
CENTRO-OESTE;50;MS;500480;JAPORA;13;2.26%;13;2.26%;378;65.74%;108;18.78%;39;6.78%;24;4.17%;575
CENTRO-OESTE;50;MS;500490;JARAGUARI;1;0.51%;2;1.01%;128;64.65%;38;19.19%;21;10.61%;8;4.04%;198
CENTRO-OESTE;50;MS;500500;JARDIM;13;1.24%;21;2%;688;65.59%;161;15.35%;122;11.63%;44;4.19%;1.049
CENTRO-OESTE;50;MS;500510;JATEI;1;0.83%;3;2.5%;83;69.17%;19;15.83%;8;6.67%;6;5%;120
CENTRO-OESTE;50;MS;500515;JUTI;4;1.08%;5;1.34%;245;65.86%;76;20.43%;21;5.65%;21;5.65%;372
CENTRO-OESTE;50;MS;500520;LADARIO;6;1.04%;17;2.96%;420;73.04%;83;14.43%;28;4.87%;21;3.65%;575
CENTRO-OESTE;50;MS;500525;LAGUNA CARAPA;5;1.13%;6;1.36%;318;71.95%;68;15.38%;34;7.69%;11;2.49%;442
CENTRO-OESTE;50;MS;500540;MARACAJU;31;1.81%;32;1.87%;1.191;69.65%;297;17.37%;124;7.25%;35;2.05%;1.710
CENTRO-OESTE;50;MS;500560;MIRANDA;24;2.17%;20;1.81%;606;54.84%;277;25.07%;121;10.95%;57;5.16%;1.105
CENTRO-OESTE;50;MS;500568;MUNDO NOVO;4;1.27%;9;2.87%;192;61.15%;53;16.88%;38;12.1%;18;5.73%;314
CENTRO-OESTE;50;MS;500570;NAVIRAI;6;1.27%;13;2.75%;328;69.49%;69;14.62%;35;7.42%;21;4.45%;472
CENTRO-OESTE;50;MS;500580;NIOAQUE;8;0.98%;21;2.57%;465;56.99%;168;20.59%;96;11.76%;58;7.11%;816
CENTRO-OESTE;50;MS;500600;NOVA ALVORADA DO SUL;2;0.6%;5;1.5%;123;36.94%;26;7.81%;78;23.42%;99;29.73%;333
CENTRO-OESTE;50;MS;500620;NOVA ANDRADINA;21;1.54%;26;1.91%;903;66.2%;237;17.38%;117;8.58%;60;4.4%;1.364
CENTRO-OESTE;50;MS;500625;NOVO HORIZONTE DO SUL;3;5.66%;5;9.43%;33;62.26%;7;13.21%;0;-;5;9.43%;53
CENTRO-OESTE;50;MS;500627;PARAISO DAS AGUAS;0;-;0;-;47;81.03%;7;12.07%;2;3.45%;2;3.45%;58
CENTRO-OESTE;50;MS;500630;PARANAIBA;7;0.82%;18;2.11%;522;61.12%;137;16.04%;110;12.88%;60;7.03%;854
CENTRO-OESTE;50;MS;500635;PARANHOS;10;1.1%;19;2.09%;607;66.63%;183;20.09%;66;7.24%;26;2.85%;911
CENTRO-OESTE;50;MS;500640;PEDRO GOMES;3;1.47%;7;3.43%;132;64.71%;43;21.08%;14;6.86%;5;2.45%;204
CENTRO-OESTE;50;MS;500660;PONTA PORA;45;2.29%;50;2.54%;1.313;66.72%;333;16.92%;153;7.77%;74;3.76%;1.968
CENTRO-OESTE;50;MS;500690;PORTO MURTINHO;7;1.54%;10;2.2%;307;67.47%;72;15.82%;43;9.45%;16;3.52%;455
CENTRO-OESTE;50;MS;500710;RIBAS DO RIO PARDO;4;0.6%;14;2.11%;464;70.09%;110;16.62%;45;6.8%;25;3.78%;662
CENTRO-OESTE;50;MS;500720;RIO BRILHANTE;19;1.08%;49;2.79%;1.239;70.44%;286;16.26%;120;6.82%;46;2.62%;1.759
CENTRO-OESTE;50;MS;500730;RIO NEGRO;1;1.61%;2;3.23%;38;61.29%;15;24.19%;3;4.84%;3;4.84%;62
CENTRO-OESTE;50;MS;500740;RIO VERDE DE MATO GROSSO;7;1.24%;12;2.13%;393;69.68%;76;13.48%;52;9.22%;24;4.26%;564
CENTRO-OESTE;50;MS;500750;ROCHEDO;0;-;1;0.98%;67;65.69%;20;19.61%;11;10.78%;3;2.94%;102
CENTRO-OESTE;50;MS;500755;SANTA RITA DO PARDO;0;-;3;3.8%;55;69.62%;9;11.39%;7;8.86%;5;6.33%;79
CENTRO-OESTE;50;MS;500769;SAO GABRIEL DO OESTE;12;1.14%;18;1.71%;718;68.19%;170;16.14%;89;8.45%;46;4.37%;1.053
CENTRO-OESTE;50;MS;500780;SELVIRIA;2;1.32%;2;1.32%;112;74.17%;21;13.91%;9;5.96%;5;3.31%;151
CENTRO-OESTE;50;MS;500770;SETE QUEDAS;9;2.1%;8;1.86%;277;64.57%;86;20.05%;31;7.23%;18;4.2%;429
CENTRO-OESTE;50;MS;500790;SIDROLANDIA;33;1.89%;43;2.46%;1.055;60.35%;338;19.34%;189;10.81%;90;5.15%;1.748
CENTRO-OESTE;50;MS;500793;SONORA;5;1.57%;4;1.25%;221;69.28%;45;14.11%;24;7.52%;20;6.27%;319
CENTRO-OESTE;50;MS;500795;TACURU;7;1.16%;8;1.32%;404;66.78%;121;20%;47;7.77%;18;2.98%;605
CENTRO-OESTE;50;MS;500797;TAQUARUSSU;3;2.91%;1;0.97%;49;47.57%;24;23.3%;16;15.53%;10;9.71%;103
CENTRO-OESTE;50;MS;500800;TERENOS;4;1.28%;4;1.28%;168;53.67%;84;26.84%;39;12.46%;14;4.47%;313
CENTRO-OESTE;50;MS;500830;TRES LAGOAS;20;1.89%;29;2.74%;664;62.7%;184;17.37%;88;8.31%;74;6.99%;1.059
CENTRO-OESTE;50;MS;500840;VICENTINA;0;-;0;-;48;77.42%;9;14.52%;2;3.23%;3;4.84%;62
TOTAL ESTADO MATO GROSSO DO SUL;;;;;689;1.17%;1.193;2.03%;39.173;66.67%;10.464;17.81%;4.818;8.2%;2.423;4.12%;58.760
CENTRO-OESTE;51;MT;510010;ACORIZAL;16;6.69%;15;6.28%;150;62.76%;30;12.55%;18;7.53%;10;4.18%;239
CENTRO-OESTE;51;MT;510020;AGUA BOA;7;0.79%;28;3.14%;605;67.9%;139;15.6%;72;8.08%;40;4.49%;891
CENTRO-OESTE;51;MT;510025;ALTA FLORESTA;23;1.7%;28;2.07%;908;67.11%;213;15.74%;120;8.87%;61;4.51%;1.353
CENTRO-OESTE;51;MT;510030;ALTO ARAGUAIA;9;1.72%;17;3.25%;314;60.04%;94;17.97%;67;12.81%;22;4.21%;523
CENTRO-OESTE;51;MT;510035;ALTO BOA VISTA;7;1.9%;5;1.36%;239;64.95%;70;19.02%;35;9.51%;12;3.26%;368
CENTRO-OESTE;51;MT;510040;ALTO GARCAS;5;1.6%;12;3.83%;175;55.91%;58;18.53%;41;13.1%;22;7.03%;313
CENTRO-OESTE;51;MT;510050;ALTO PARAGUAI;5;1.99%;6;2.39%;183;72.91%;27;10.76%;21;8.37%;9;3.59%;251
CENTRO-OESTE;51;MT;510060;ALTO TAQUARI;6;0.98%;24;3.9%;422;68.62%;96;15.61%;45;7.32%;22;3.58%;615
CENTRO-OESTE;51;MT;510080;APIACAS;4;1.88%;6;2.82%;139;65.26%;26;12.21%;12;5.63%;26;12.21%;213
CENTRO-OESTE;51;MT;510100;ARAGUAIANA;4;2.58%;3;1.94%;97;62.58%;19;12.26%;19;12.26%;13;8.39%;155
CENTRO-OESTE;51;MT;510120;ARAGUAINHA;0;-;0;-;17;70.83%;6;25%;0;-;1;4.17%;24
CENTRO-OESTE;51;MT;510125;ARAPUTANGA;3;0.92%;11;3.38%;229;70.46%;44;13.54%;23;7.08%;15;4.62%;325
CENTRO-OESTE;51;MT;510130;ARENAPOLIS;42;10.53%;18;4.51%;226;56.64%;55;13.78%;39;9.77%;19;4.76%;399
CENTRO-OESTE;51;MT;510140;ARIPUANA;10;1.59%;13;2.06%;421;66.83%;86;13.65%;68;10.79%;32;5.08%;630
CENTRO-OESTE;51;MT;510160;BARAO DE MELGACO;6;2.14%;8;2.85%;191;67.97%;48;17.08%;20;7.12%;8;2.85%;281
CENTRO-OESTE;51;MT;510170;BARRA DO BUGRES;13;1.35%;38;3.96%;658;68.54%;148;15.42%;68;7.08%;35;3.65%;960
CENTRO-OESTE;51;MT;510180;BARRA DO GARCAS;17;1.44%;22;1.86%;792;66.89%;199;16.81%;99;8.36%;55;4.65%;1.184
CENTRO-OESTE;51;MT;510183;BOA ESPERANCA DO NORTE;0;-;0;-;0;-;0;-;0;-;0;-;0
CENTRO-OESTE;51;MT;510185;BOM JESUS DO ARAGUAIA;13;3.19%;15;3.68%;283;69.36%;56;13.73%;30;7.35%;11;2.7%;408
CENTRO-OESTE;51;MT;510190;BRASNORTE;5;0.82%;14;2.31%;434;71.5%;90;14.83%;42;6.92%;22;3.62%;607
CENTRO-OESTE;51;MT;510250;CACERES;37;1.92%;39;2.02%;1.295;67.1%;347;17.98%;143;7.41%;69;3.58%;1.930
CENTRO-OESTE;51;MT;510260;CAMPINAPOLIS;18;1.94%;15;1.61%;582;62.58%;224;24.09%;63;6.77%;28;3.01%;930
CENTRO-OESTE;51;MT;510263;CAMPO NOVO DO PARECIS;18;1.23%;44;3.02%;1.011;69.29%;235;16.11%;112;7.68%;39;2.67%;1.459
CENTRO-OESTE;51;MT;510267;CAMPO VERDE;3;0.49%;8;1.31%;433;70.87%;105;17.18%;40;6.55%;22;3.6%;611
CENTRO-OESTE;51;MT;510268;CAMPOS DE JULIO;10;2.36%;21;4.96%;314;74.23%;41;9.69%;20;4.73%;17;4.02%;423
CENTRO-OESTE;51;MT;510269;CANABRAVA DO NORTE;3;1.46%;0;-;140;68.29%;35;17.07%;17;8.29%;10;4.88%;205
CENTRO-OESTE;51;MT;510270;CANARANA;9;1.14%;23;2.91%;551;69.66%;134;16.94%;53;6.7%;21;2.65%;791
CENTRO-OESTE;51;MT;510279;CARLINDA;1;0.48%;7;3.38%;147;71.01%;31;14.98%;15;7.25%;6;2.9%;207
CENTRO-OESTE;51;MT;510285;CASTANHEIRA;4;1.31%;8;2.62%;208;68.2%;54;17.7%;22;7.21%;9;2.95%;305
CENTRO-OESTE;51;MT;510300;CHAPADA DOS GUIMARAES;13;2.16%;6;1%;433;72.05%;89;14.81%;44;7.32%;16;2.66%;601
CENTRO-OESTE;51;MT;510305;CLAUDIA;4;1.01%;15;3.78%;276;69.52%;62;15.62%;28;7.05%;12;3.02%;397
CENTRO-OESTE;51;MT;510310;COCALINHO;4;1.2%;16;4.79%;214;64.07%;51;15.27%;30;8.98%;19;5.69%;334
CENTRO-OESTE;51;MT;510320;COLIDER;3;0.38%;11;1.38%;604;75.78%;100;12.55%;52;6.52%;27;3.39%;797
CENTRO-OESTE;51;MT;510325;COLNIZA;14;1.32%;26;2.45%;835;78.7%;121;11.4%;51;4.81%;14;1.32%;1.061
CENTRO-OESTE;51;MT;510330;COMODORO;21;1.8%;27;2.32%;821;70.41%;181;15.52%;89;7.63%;27;2.32%;1.166
CENTRO-OESTE;51;MT;510335;CONFRESA;10;0.69%;26;1.8%;959;66.23%;289;19.96%;114;7.87%;50;3.45%;1.448
CENTRO-OESTE;51;MT;510336;CONQUISTA D'OESTE;3;1.41%;2;0.94%;157;73.71%;32;15.02%;14;6.57%;5;2.35%;213
CENTRO-OESTE;51;MT;510337;COTRIGUACU;7;1.58%;8;1.81%;331;74.72%;58;13.09%;26;5.87%;13;2.93%;443
CENTRO-OESTE;51;MT;510340;CUIABA;149;2.03%;238;3.23%;4.832;65.67%;1.139;15.48%;637;8.66%;363;4.93%;7.358
CENTRO-OESTE;51;MT;510343;CURVELANDIA;2;1.09%;4;2.19%;120;65.57%;29;15.85%;18;9.84%;10;5.46%;183
CENTRO-OESTE;51;MT;510345;DENISE;4;1.53%;11;4.21%;169;64.75%;45;17.24%;21;8.05%;11;4.21%;261
CENTRO-OESTE;51;MT;510350;DIAMANTINO;10;0.94%;19;1.78%;699;65.63%;173;16.24%;115;10.8%;49;4.6%;1.065
CENTRO-OESTE;51;MT;510360;DOM AQUINO;1;0.31%;9;2.81%;203;63.44%;57;17.81%;31;9.69%;19;5.94%;320
CENTRO-OESTE;51;MT;510370;FELIZ NATAL;15;3.36%;13;2.91%;338;75.62%;46;10.29%;22;4.92%;13;2.91%;447
CENTRO-OESTE;51;MT;510380;FIGUEIROPOLIS D'OESTE;0;-;1;1.19%;53;63.1%;23;27.38%;6;7.14%;1;1.19%;84
CENTRO-OESTE;51;MT;510385;GAUCHA DO NORTE;9;2.49%;6;1.66%;228;62.98%;86;23.76%;30;8.29%;3;0.83%;362
CENTRO-OESTE;51;MT;510390;GENERAL CARNEIRO;5;1.66%;4;1.32%;201;66.56%;68;22.52%;19;6.29%;5;1.66%;302
CENTRO-OESTE;51;MT;510395;GLORIA D'OESTE;2;1.21%;2;1.21%;120;72.73%;20;12.12%;18;10.91%;3;1.82%;165
CENTRO-OESTE;51;MT;510410;GUARANTA DO NORTE;23;1.97%;30;2.57%;839;71.77%;169;14.46%;84;7.19%;24;2.05%;1.169
