Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Risco de sobrepeso;;Sobrepeso;;Obesidade;;Total
CENTRO-OESTE;52;GO;521770;PONTALINA;13;3.07%;13;3.07%;302;71.39%;51;12.06%;23;5.44%;21;4.96%;423
CENTRO-OESTE;52;GO;521800;PORANGATU;34;3.45%;41;4.16%;645;65.48%;153;15.53%;62;6.29%;50;5.08%;985
CENTRO-OESTE;52;GO;521805;PORTEIRAO;4;10.53%;0;-;16;42.11%;7;18.42%;2;5.26%;9;23.68%;38
CENTRO-OESTE;52;GO;521810;PORTELANDIA;5;4.59%;9;8.26%;69;63.3%;10;9.17%;9;8.26%;7;6.42%;109
CENTRO-OESTE;52;GO;521830;POSSE;64;4.98%;84;6.54%;760;59.14%;182;14.16%;94;7.32%;101;7.86%;1.285
CENTRO-OESTE;52;GO;521839;PROFESSOR JAMIL;5;3.27%;4;2.61%;100;65.36%;25;16.34%;10;6.54%;9;5.88%;153
CENTRO-OESTE;52;GO;521850;QUIRINOPOLIS;30;3.8%;27;3.42%;460;58.3%;149;18.88%;61;7.73%;62;7.86%;789
CENTRO-OESTE;52;GO;521860;RIALMA;8;4.19%;6;3.14%;93;48.69%;20;10.47%;16;8.38%;48;25.13%;191
CENTRO-OESTE;52;GO;521870;RIANAPOLIS;0;-;1;1.69%;44;74.58%;5;8.47%;6;10.17%;3;5.08%;59
CENTRO-OESTE;52;GO;521878;RIO QUENTE;2;0.9%;7;3.17%;161;72.85%;27;12.22%;14;6.33%;10;4.52%;221
CENTRO-OESTE;52;GO;521880;RIO VERDE;47;2.07%;46;2.02%;1.343;59.08%;456;20.06%;219;9.63%;162;7.13%;2.273
CENTRO-OESTE;52;GO;521890;RUBIATABA;26;5.79%;24;5.35%;239;53.23%;69;15.37%;37;8.24%;54;12.03%;449
CENTRO-OESTE;52;GO;521900;SANCLERLANDIA;4;2.19%;6;3.28%;111;60.66%;31;16.94%;12;6.56%;19;10.38%;183
CENTRO-OESTE;52;GO;521910;SANTA BARBARA DE GOIAS;6;2.36%;4;1.57%;145;57.09%;54;21.26%;28;11.02%;17;6.69%;254
CENTRO-OESTE;52;GO;521920;SANTA CRUZ DE GOIAS;3;6.52%;2;4.35%;25;54.35%;8;17.39%;2;4.35%;6;13.04%;46
CENTRO-OESTE;52;GO;521925;SANTA FE DE GOIAS;4;6.78%;3;5.08%;24;40.68%;20;33.9%;3;5.08%;5;8.47%;59
CENTRO-OESTE;52;GO;521930;SANTA HELENA DE GOIAS;17;2.15%;13;1.64%;495;62.58%;179;22.63%;50;6.32%;37;4.68%;791
CENTRO-OESTE;52;GO;521935;SANTA ISABEL;12;12.5%;10;10.42%;48;50%;15;15.63%;3;3.13%;8;8.33%;96
CENTRO-OESTE;52;GO;521940;SANTA RITA DO ARAGUAIA;12;5.5%;5;2.29%;106;48.62%;33;15.14%;28;12.84%;34;15.6%;218
CENTRO-OESTE;52;GO;521945;SANTA RITA DO NOVO DESTINO;6;7.06%;5;5.88%;35;41.18%;5;5.88%;10;11.76%;24;28.24%;85
CENTRO-OESTE;52;GO;521950;SANTA ROSA DE GOIAS;3;4.11%;5;6.85%;41;56.16%;11;15.07%;7;9.59%;6;8.22%;73
CENTRO-OESTE;52;GO;521960;SANTA TEREZA DE GOIAS;26;14.69%;7;3.95%;98;55.37%;21;11.86%;15;8.47%;10;5.65%;177
CENTRO-OESTE;52;GO;521970;SANTA TEREZINHA DE GOIAS;18;4.83%;10;2.68%;195;52.28%;53;14.21%;39;10.46%;58;15.55%;373
CENTRO-OESTE;52;GO;521971;SANTO ANTONIO DA BARRA;7;8.33%;8;9.52%;47;55.95%;8;9.52%;3;3.57%;11;13.1%;84
CENTRO-OESTE;52;GO;521973;SANTO ANTONIO DE GOIAS;7;3.57%;1;0.51%;103;52.55%;36;18.37%;17;8.67%;32;16.33%;196
CENTRO-OESTE;52;GO;521975;SANTO ANTONIO DO DESCOBERTO;517;23.74%;116;5.33%;872;40.04%;273;12.53%;146;6.7%;254;11.66%;2.178
CENTRO-OESTE;52;GO;521980;SAO DOMINGOS;19;4.81%;22;5.57%;238;60.25%;46;11.65%;35;8.86%;35;8.86%;395
CENTRO-OESTE;52;GO;521990;SAO FRANCISCO DE GOIAS;10;3.98%;2;0.8%;157;62.55%;28;11.16%;22;8.76%;32;12.75%;251
CENTRO-OESTE;52;GO;522000;SAO JOAO D'ALIANCA;41;7.75%;44;8.32%;310;58.6%;52;9.83%;31;5.86%;51;9.64%;529
CENTRO-OESTE;52;GO;522005;SAO JOAO DA PARAUNA;3;3.75%;2;2.5%;50;62.5%;14;17.5%;6;7.5%;5;6.25%;80
CENTRO-OESTE;52;GO;522010;SAO LUIS DE MONTES BELOS;23;3.65%;10;1.59%;388;61.59%;109;17.3%;51;8.1%;49;7.78%;630
CENTRO-OESTE;52;GO;522015;SAO LUIZ DO NORTE;4;2.61%;11;7.19%;87;56.86%;21;13.73%;12;7.84%;18;11.76%;153
CENTRO-OESTE;52;GO;522020;SAO MIGUEL DO ARAGUAIA;43;9.56%;28;6.22%;213;47.33%;69;15.33%;43;9.56%;54;12%;450
CENTRO-OESTE;52;GO;522026;SAO MIGUEL DO PASSA QUATRO;4;4.17%;4;4.17%;52;54.17%;17;17.71%;10;10.42%;9;9.38%;96
CENTRO-OESTE;52;GO;522028;SAO PATRICIO;1;1.89%;0;-;39;73.58%;7;13.21%;4;7.55%;2;3.77%;53
CENTRO-OESTE;52;GO;522040;SAO SIMAO;8;1.52%;8;1.52%;345;65.59%;96;18.25%;49;9.32%;20;3.8%;526
CENTRO-OESTE;52;GO;522045;SENADOR CANEDO;49;3.39%;49;3.39%;824;57.02%;268;18.55%;122;8.44%;133;9.2%;1.445
CENTRO-OESTE;52;GO;522050;SERRANOPOLIS;5;1.71%;9;3.08%;176;60.27%;59;20.21%;27;9.25%;16;5.48%;292
CENTRO-OESTE;52;GO;522060;SILVANIA;7;2.71%;6;2.33%;132;51.16%;41;15.89%;24;9.3%;48;18.6%;258
CENTRO-OESTE;52;GO;522068;SIMOLANDIA;3;1.46%;8;3.88%;116;56.31%;35;16.99%;22;10.68%;22;10.68%;206
CENTRO-OESTE;52;GO;522070;SITIO D'ABADIA;9;8.18%;7;6.36%;59;53.64%;18;16.36%;8;7.27%;9;8.18%;110
CENTRO-OESTE;52;GO;522100;TAQUARAL DE GOIAS;2;5.13%;0;-;28;71.79%;5;12.82%;1;2.56%;3;7.69%;39
CENTRO-OESTE;52;GO;522108;TERESINA DE GOIAS;9;5.92%;16;10.53%;82;53.95%;19;12.5%;15;9.87%;11;7.24%;152
CENTRO-OESTE;52;GO;522119;TEREZOPOLIS DE GOIAS;4;2.08%;5;2.6%;130;67.71%;36;18.75%;8;4.17%;9;4.69%;192
CENTRO-OESTE;52;GO;522130;TRES RANCHOS;0;-;3;8.33%;25;69.44%;5;13.89%;1;2.78%;2;5.56%;36
CENTRO-OESTE;52;GO;522140;TRINDADE;135;7.86%;82;4.77%;868;50.52%;262;15.25%;148;8.61%;223;12.98%;1.718
CENTRO-OESTE;52;GO;522145;TROMBAS;5;5.1%;4;4.08%;64;65.31%;12;12.24%;5;5.1%;8;8.16%;98
CENTRO-OESTE;52;GO;522150;TURVANIA;16;10.53%;11;7.24%;88;57.89%;12;7.89%;6;3.95%;19;12.5%;152
CENTRO-OESTE;52;GO;522155;TURVELANDIA;1;0.45%;4;1.79%;143;64.13%;47;21.08%;17;7.62%;11;4.93%;223
CENTRO-OESTE;52;GO;522157;UIRAPURU;2;5.26%;2;5.26%;26;68.42%;3;7.89%;1;2.63%;4;10.53%;38
CENTRO-OESTE;52;GO;522160;URUACU;9;1.78%;10;1.97%;202;39.84%;89;17.55%;71;14%;126;24.85%;507
CENTRO-OESTE;52;GO;522170;URUANA;12;5.63%;10;4.69%;128;60.09%;28;13.15%;11;5.16%;24;11.27%;213
CENTRO-OESTE;52;GO;522180;URUTAI;1;1.64%;0;-;45;73.77%;5;8.2%;4;6.56%;6;9.84%;61
CENTRO-OESTE;52;GO;522185;VALPARAISO DE GOIAS;97;5.49%;84;4.75%;1.049;59.37%;256;14.49%;120;6.79%;161;9.11%;1.767
CENTRO-OESTE;52;GO;522190;VARJAO;7;11.86%;5;8.47%;25;42.37%;8;13.56%;4;6.78%;10;16.95%;59
CENTRO-OESTE;52;GO;522200;VIANOPOLIS;16;3.45%;14;3.02%;330;71.12%;67;14.44%;20;4.31%;17;3.66%;464
CENTRO-OESTE;52;GO;522205;VICENTINOPOLIS;20;7.81%;12;4.69%;130;50.78%;31;12.11%;30;11.72%;33;12.89%;256
CENTRO-OESTE;52;GO;522220;VILA BOA;7;2.27%;8;2.59%;225;72.82%;32;10.36%;17;5.5%;20;6.47%;309
CENTRO-OESTE;52;GO;522230;VILA PROPICIO;9;8.04%;5;4.46%;60;53.57%;22;19.64%;6;5.36%;10;8.93%;112
TOTAL ESTADO GOIÁS;;;;;4.541;4.51%;3.761;3.73%;59.771;59.35%;16.403;16.29%;7.747;7.69%;8.491;8.43%;100.714
CENTRO-OESTE;50;MS;500020;AGUA CLARA;11;3.7%;12;4.04%;191;64.31%;48;16.16%;21;7.07%;14;4.71%;297
CENTRO-OESTE;50;MS;500025;ALCINOPOLIS;0;-;0;-;59;77.63%;13;17.11%;3;3.95%;1;1.32%;76
CENTRO-OESTE;50;MS;500060;AMAMBAI;25;1.98%;30;2.37%;732;57.87%;304;24.03%;105;8.3%;69;5.45%;1.265
CENTRO-OESTE;50;MS;500070;ANASTACIO;26;2.59%;36;3.59%;604;60.22%;185;18.44%;80;7.98%;72;7.18%;1.003
CENTRO-OESTE;50;MS;500080;ANAURILANDIA;1;0.83%;4;3.31%;80;66.12%;20;16.53%;8;6.61%;8;6.61%;121
CENTRO-OESTE;50;MS;500085;ANGELICA;1;1.75%;4;7.02%;42;73.68%;7;12.28%;3;5.26%;0;-;57
CENTRO-OESTE;50;MS;500090;ANTONIO JOAO;4;0.99%;9;2.22%;241;59.36%;87;21.43%;35;8.62%;30;7.39%;406
CENTRO-OESTE;50;MS;500100;APARECIDA DO TABOADO;21;3.09%;15;2.21%;410;60.38%;132;19.44%;57;8.39%;44;6.48%;679
CENTRO-OESTE;50;MS;500110;AQUIDAUANA;62;4.44%;36;2.58%;801;57.42%;285;20.43%;120;8.6%;91;6.52%;1.395
CENTRO-OESTE;50;MS;500124;ARAL MOREIRA;7;1.55%;8;1.77%;263;58.31%;101;22.39%;28;6.21%;44;9.76%;451
CENTRO-OESTE;50;MS;500150;BANDEIRANTES;6;5.71%;5;4.76%;49;46.67%;22;20.95%;11;10.48%;12;11.43%;105
CENTRO-OESTE;50;MS;500190;BATAGUASSU;7;1.63%;9;2.09%;258;60%;85;19.77%;47;10.93%;24;5.58%;430
CENTRO-OESTE;50;MS;500200;BATAYPORA;4;0.84%;9;1.9%;326;68.78%;83;17.51%;38;8.02%;14;2.95%;474
CENTRO-OESTE;50;MS;500210;BELA VISTA;13;2.18%;16;2.69%;328;55.13%;122;20.5%;63;10.59%;53;8.91%;595
CENTRO-OESTE;50;MS;500215;BODOQUENA;7;4.17%;0;-;96;57.14%;32;19.05%;15;8.93%;18;10.71%;168
CENTRO-OESTE;50;MS;500220;BONITO;9;1.88%;14;2.92%;284;59.17%;95;19.79%;35;7.29%;43;8.96%;480
CENTRO-OESTE;50;MS;500230;BRASILANDIA;10;4.98%;4;1.99%;94;46.77%;45;22.39%;25;12.44%;23;11.44%;201
CENTRO-OESTE;50;MS;500240;CAARAPO;19;2.51%;18;2.38%;476;62.96%;147;19.44%;61;8.07%;35;4.63%;756
CENTRO-OESTE;50;MS;500260;CAMAPUA;11;4.18%;3;1.14%;150;57.03%;63;23.95%;19;7.22%;17;6.46%;263
CENTRO-OESTE;50;MS;500270;CAMPO GRANDE;308;1.53%;344;1.71%;12.076;60.02%;4.409;21.91%;1.803;8.96%;1.179;5.86%;20.119
CENTRO-OESTE;50;MS;500280;CARACOL;2;1.42%;2;1.42%;69;48.94%;39;27.66%;14;9.93%;15;10.64%;141
CENTRO-OESTE;50;MS;500290;CASSILANDIA;9;1.65%;7;1.28%;369;67.46%;112;20.48%;35;6.4%;15;2.74%;547
CENTRO-OESTE;50;MS;500295;CHAPADAO DO SUL;21;1.16%;30;1.65%;1.172;64.5%;399;21.96%;120;6.6%;75;4.13%;1.817
CENTRO-OESTE;50;MS;500310;CORGUINHO;1;8.33%;2;16.67%;4;33.33%;2;16.67%;2;16.67%;1;8.33%;12
CENTRO-OESTE;50;MS;500315;CORONEL SAPUCAIA;30;3.39%;21;2.37%;556;62.75%;170;19.19%;61;6.88%;48;5.42%;886
CENTRO-OESTE;50;MS;500320;CORUMBA;94;3.7%;109;4.29%;1.551;61.04%;439;17.28%;154;6.06%;194;7.63%;2.541
CENTRO-OESTE;50;MS;500325;COSTA RICA;36;2.77%;45;3.46%;730;56.2%;240;18.48%;126;9.7%;122;9.39%;1.299
CENTRO-OESTE;50;MS;500330;COXIM;18;1.86%;22;2.27%;626;64.67%;184;19.01%;75;7.75%;43;4.44%;968
CENTRO-OESTE;50;MS;500345;DEODAPOLIS;7;2.48%;12;4.26%;155;54.96%;57;20.21%;26;9.22%;25;8.87%;282
CENTRO-OESTE;50;MS;500348;DOIS IRMAOS DO BURITI;10;3.65%;10;3.65%;145;52.92%;55;20.07%;24;8.76%;30;10.95%;274
CENTRO-OESTE;50;MS;500350;DOURADINA;0;-;3;2.34%;76;59.38%;32;25%;7;5.47%;10;7.81%;128
CENTRO-OESTE;50;MS;500370;DOURADOS;91;1.95%;97;2.08%;2.956;63.26%;956;20.46%;364;7.79%;209;4.47%;4.673
CENTRO-OESTE;50;MS;500375;ELDORADO;13;3.86%;10;2.97%;196;58.16%;67;19.88%;32;9.5%;19;5.64%;337
CENTRO-OESTE;50;MS;500380;FATIMA DO SUL;8;1.3%;13;2.11%;369;60%;152;24.72%;43;6.99%;30;4.88%;615
CENTRO-OESTE;50;MS;500390;FIGUEIRAO;1;0.9%;4;3.6%;73;65.77%;19;17.12%;8;7.21%;6;5.41%;111
CENTRO-OESTE;50;MS;500400;GLORIA DE DOURADOS;4;4.4%;5;5.49%;41;45.05%;21;23.08%;8;8.79%;12;13.19%;91
CENTRO-OESTE;50;MS;500410;GUIA LOPES DA LAGUNA;16;3.55%;11;2.44%;237;52.55%;102;22.62%;51;11.31%;34;7.54%;451
CENTRO-OESTE;50;MS;500430;IGUATEMI;25;3.55%;27;3.84%;424;60.23%;131;18.61%;46;6.53%;51;7.24%;704
CENTRO-OESTE;50;MS;500440;INOCENCIA;7;6.31%;1;0.9%;62;55.86%;14;12.61%;7;6.31%;20;18.02%;111
CENTRO-OESTE;50;MS;500450;ITAPORA;12;1.61%;25;3.36%;454;61.02%;137;18.41%;59;7.93%;57;7.66%;744
CENTRO-OESTE;50;MS;500460;ITAQUIRAI;21;6.36%;10;3.03%;169;51.21%;54;16.36%;33;10%;43;13.03%;330
CENTRO-OESTE;50;MS;500470;IVINHEMA;10;2.05%;7;1.43%;263;53.89%;100;20.49%;61;12.5%;47;9.63%;488
CENTRO-OESTE;50;MS;500480;JAPORA;9;2.07%;12;2.76%;270;62.07%;77;17.7%;33;7.59%;34;7.82%;435
CENTRO-OESTE;50;MS;500490;JARAGUARI;8;10.39%;4;5.19%;31;40.26%;14;18.18%;10;12.99%;10;12.99%;77
CENTRO-OESTE;50;MS;500500;JARDIM;20;1.52%;31;2.36%;763;58.16%;274;20.88%;118;8.99%;106;8.08%;1.312
CENTRO-OESTE;50;MS;500510;JATEI;7;7.61%;4;4.35%;38;41.3%;13;14.13%;16;17.39%;14;15.22%;92
CENTRO-OESTE;50;MS;500515;JUTI;9;4.07%;13;5.88%;98;44.34%;54;24.43%;23;10.41%;24;10.86%;221
CENTRO-OESTE;50;MS;500520;LADARIO;16;2.8%;22;3.85%;345;60.31%;95;16.61%;48;8.39%;46;8.04%;572
CENTRO-OESTE;50;MS;500525;LAGUNA CARAPA;17;3.21%;8;1.51%;357;67.49%;88;16.64%;41;7.75%;18;3.4%;529
CENTRO-OESTE;50;MS;500540;MARACAJU;24;2.22%;34;3.14%;651;60.17%;216;19.96%;87;8.04%;70;6.47%;1.082
CENTRO-OESTE;50;MS;500560;MIRANDA;32;3.15%;30;2.95%;478;47.05%;243;23.92%;137;13.48%;96;9.45%;1.016
CENTRO-OESTE;50;MS;500568;MUNDO NOVO;17;5.25%;16;4.94%;168;51.85%;55;16.98%;41;12.65%;27;8.33%;324
CENTRO-OESTE;50;MS;500570;NAVIRAI;9;1.76%;18;3.52%;299;58.4%;104;20.31%;52;10.16%;30;5.86%;512
CENTRO-OESTE;50;MS;500580;NIOAQUE;24;3.42%;24;3.42%;424;60.4%;137;19.52%;50;7.12%;43;6.13%;702
CENTRO-OESTE;50;MS;500600;NOVA ALVORADA DO SUL;15;5.24%;7;2.45%;161;56.29%;51;17.83%;26;9.09%;26;9.09%;286
CENTRO-OESTE;50;MS;500620;NOVA ANDRADINA;26;1.5%;41;2.37%;1.121;64.87%;341;19.73%;113;6.54%;86;4.98%;1.728
CENTRO-OESTE;50;MS;500625;NOVO HORIZONTE DO SUL;1;2%;0;-;26;52%;14;28%;5;10%;4;8%;50
CENTRO-OESTE;50;MS;500627;PARAISO DAS AGUAS;4;6.56%;3;4.92%;29;47.54%;14;22.95%;4;6.56%;7;11.48%;61
CENTRO-OESTE;50;MS;500630;PARANAIBA;22;3.72%;14;2.37%;329;55.67%;127;21.49%;50;8.46%;49;8.29%;591
CENTRO-OESTE;50;MS;500635;PARANHOS;55;4.86%;31;2.74%;588;51.99%;208;18.39%;102;9.02%;147;13%;1.131
CENTRO-OESTE;50;MS;500640;PEDRO GOMES;5;2.16%;3;1.3%;140;60.61%;53;22.94%;15;6.49%;15;6.49%;231
CENTRO-OESTE;50;MS;500660;PONTA PORA;94;5.09%;72;3.9%;1.071;58.05%;287;15.56%;155;8.4%;166;9%;1.845
CENTRO-OESTE;50;MS;500690;PORTO MURTINHO;14;3.17%;15;3.39%;241;54.52%;89;20.14%;40;9.05%;43;9.73%;442
CENTRO-OESTE;50;MS;500710;RIBAS DO RIO PARDO;17;1.88%;14;1.55%;559;61.7%;205;22.63%;59;6.51%;52;5.74%;906
CENTRO-OESTE;50;MS;500720;RIO BRILHANTE;17;2.34%;16;2.2%;404;55.65%;130;17.91%;88;12.12%;71;9.78%;726
CENTRO-OESTE;50;MS;500730;RIO NEGRO;6;4.92%;2;1.64%;77;63.11%;17;13.93%;11;9.02%;9;7.38%;122
CENTRO-OESTE;50;MS;500740;RIO VERDE DE MATO GROSSO;12;2.85%;10;2.38%;263;62.47%;84;19.95%;29;6.89%;23;5.46%;421
CENTRO-OESTE;50;MS;500750;ROCHEDO;2;1.6%;4;3.2%;67;53.6%;33;26.4%;11;8.8%;8;6.4%;125
CENTRO-OESTE;50;MS;500755;SANTA RITA DO PARDO;6;4.26%;7;4.96%;78;55.32%;24;17.02%;16;11.35%;10;7.09%;141
CENTRO-OESTE;50;MS;500769;SAO GABRIEL DO OESTE;13;0.95%;24;1.76%;872;64.02%;298;21.88%;113;8.3%;42;3.08%;1.362
CENTRO-OESTE;50;MS;500780;SELVIRIA;1;1%;0;-;79;79%;15;15%;4;4%;1;1%;100
CENTRO-OESTE;50;MS;500770;SETE QUEDAS;6;2.83%;6;2.83%;135;63.68%;34;16.04%;20;9.43%;11;5.19%;212
CENTRO-OESTE;50;MS;500790;SIDROLANDIA;44;4.77%;29;3.14%;484;52.44%;149;16.14%;100;10.83%;117;12.68%;923
CENTRO-OESTE;50;MS;500793;SONORA;12;2.88%;7;1.68%;260;62.35%;88;21.1%;27;6.47%;23;5.52%;417
CENTRO-OESTE;50;MS;500795;TACURU;31;8.99%;20;5.8%;194;56.23%;56;16.23%;19;5.51%;25;7.25%;345
CENTRO-OESTE;50;MS;500797;TAQUARUSSU;3;1.57%;4;2.09%;116;60.73%;44;23.04%;16;8.38%;8;4.19%;191
CENTRO-OESTE;50;MS;500800;TERENOS;5;2.02%;9;3.63%;142;57.26%;47;18.95%;22;8.87%;23;9.27%;248
CENTRO-OESTE;50;MS;500830;TRES LAGOAS;71;1.93%;86;2.34%;2.312;62.91%;691;18.8%;304;8.27%;211;5.74%;3.675
CENTRO-OESTE;50;MS;500840;VICENTINA;1;1.05%;2;2.11%;64;67.37%;17;17.89%;5;5.26%;6;6.32%;95
TOTAL ESTADO MATO GROSSO DO SUL;;;;;1.663;2.37%;1.691;2.41%;41.991;59.87%;14.253;20.32%;5.943;8.47%;4.598;6.56%;70.139
CENTRO-OESTE;51;MT;510010;ACORIZAL;2;1.03%;5;2.58%;83;42.78%;28;14.43%;30;15.46%;46;23.71%;194
CENTRO-OESTE;51;MT;510020;AGUA BOA;25;1.73%;36;2.49%;975;67.33%;255;17.61%;92;6.35%;65;4.49%;1.448
CENTRO-OESTE;51;MT;510025;ALTA FLORESTA;43;2.98%;36;2.49%;852;59.04%;291;20.17%;131;9.08%;90;6.24%;1.443
CENTRO-OESTE;51;MT;510030;ALTO ARAGUAIA;16;4.53%;11;3.12%;182;51.56%;55;15.58%;38;10.76%;51;14.45%;353
CENTRO-OESTE;51;MT;510035;ALTO BOA VISTA;19;7.66%;14;5.65%;141;56.85%;40;16.13%;14;5.65%;20;8.06%;248
CENTRO-OESTE;51;MT;510040;ALTO GARCAS;28;8.21%;19;5.57%;173;50.73%;61;17.89%;30;8.8%;30;8.8%;341
CENTRO-OESTE;51;MT;510050;ALTO PARAGUAI;17;5.25%;12;3.7%;211;65.12%;50;15.43%;19;5.86%;15;4.63%;324
CENTRO-OESTE;51;MT;510060;ALTO TAQUARI;2;0.44%;14;3.08%;257;56.48%;109;23.96%;43;9.45%;30;6.59%;455
CENTRO-OESTE;51;MT;510080;APIACAS;11;6.15%;9;5.03%;107;59.78%;28;15.64%;12;6.7%;12;6.7%;179
CENTRO-OESTE;51;MT;510100;ARAGUAIANA;0;-;4;1.81%;153;69.23%;33;14.93%;19;8.6%;12;5.43%;221
CENTRO-OESTE;51;MT;510120;ARAGUAINHA;1;4.17%;0;-;4;16.67%;2;8.33%;3;12.5%;14;58.33%;24
CENTRO-OESTE;51;MT;510125;ARAPUTANGA;19;5.59%;17;5%;229;67.35%;44;12.94%;20;5.88%;11;3.24%;340
CENTRO-OESTE;51;MT;510130;ARENAPOLIS;22;8%;12;4.36%;133;48.36%;48;17.45%;30;10.91%;30;10.91%;275
CENTRO-OESTE;51;MT;510140;ARIPUANA;33;3.49%;31;3.28%;594;62.79%;135;14.27%;63;6.66%;90;9.51%;946
CENTRO-OESTE;51;MT;510160;BARAO DE MELGACO;10;3.79%;13;4.92%;129;48.86%;48;18.18%;33;12.5%;31;11.74%;264
CENTRO-OESTE;51;MT;510170;BARRA DO BUGRES;31;2.88%;41;3.81%;693;64.35%;176;16.34%;69;6.41%;67;6.22%;1.077
CENTRO-OESTE;51;MT;510180;BARRA DO GARCAS;42;3.92%;31;2.89%;593;55.32%;235;21.92%;85;7.93%;86;8.02%;1.072
CENTRO-OESTE;51;MT;510183;BOA ESPERANCA DO NORTE;0;-;0;-;0;-;0;-;0;-;0;-;0
CENTRO-OESTE;51;MT;510185;BOM JESUS DO ARAGUAIA;7;1.43%;12;2.46%;277;56.76%;114;23.36%;49;10.04%;29;5.94%;488
CENTRO-OESTE;51;MT;510190;BRASNORTE;14;2.39%;13;2.21%;394;67.12%;103;17.55%;35;5.96%;28;4.77%;587
CENTRO-OESTE;51;MT;510250;CACERES;43;2.89%;34;2.28%;919;61.76%;283;19.02%;127;8.53%;82;5.51%;1.488
CENTRO-OESTE;51;MT;510260;CAMPINAPOLIS;19;3%;14;2.21%;322;50.79%;163;25.71%;63;9.94%;53;8.36%;634
CENTRO-OESTE;51;MT;510263;CAMPO NOVO DO PARECIS;3;0.59%;7;1.37%;359;70.39%;93;18.24%;31;6.08%;17;3.33%;510
CENTRO-OESTE;51;MT;510267;CAMPO VERDE;10;2.38%;9;2.14%;273;65%;80;19.05%;30;7.14%;18;4.29%;420
CENTRO-OESTE;51;MT;510268;CAMPOS DE JULIO;7;3.15%;1;0.45%;161;72.52%;38;17.12%;10;4.5%;5;2.25%;222
CENTRO-OESTE;51;MT;510269;CANABRAVA DO NORTE;4;1.48%;8;2.95%;185;68.27%;51;18.82%;15;5.54%;8;2.95%;271
CENTRO-OESTE;51;MT;510270;CANARANA;35;5.42%;25;3.87%;364;56.35%;102;15.79%;61;9.44%;59;9.13%;646
CENTRO-OESTE;51;MT;510279;CARLINDA;17;4.17%;14;3.43%;258;63.24%;66;16.18%;20;4.9%;33;8.09%;408
CENTRO-OESTE;51;MT;510285;CASTANHEIRA;1;0.53%;2;1.05%;92;48.42%;38;20%;29;15.26%;28;14.74%;190
CENTRO-OESTE;51;MT;510300;CHAPADA DOS GUIMARAES;16;2.31%;14;2.02%;441;63.64%;131;18.9%;52;7.5%;39;5.63%;693
CENTRO-OESTE;51;MT;510305;CLAUDIA;12;2.99%;10;2.49%;246;61.35%;66;16.46%;36;8.98%;31;7.73%;401
CENTRO-OESTE;51;MT;510310;COCALINHO;9;2.36%;12;3.15%;260;68.24%;58;15.22%;20;5.25%;22;5.77%;381
CENTRO-OESTE;51;MT;510320;COLIDER;45;4.25%;29;2.74%;617;58.32%;204;19.28%;70;6.62%;93;8.79%;1.058
CENTRO-OESTE;51;MT;510325;COLNIZA;38;5.86%;32;4.94%;383;59.1%;96;14.81%;47;7.25%;52;8.02%;648
CENTRO-OESTE;51;MT;510330;COMODORO;19;2.68%;14;1.98%;458;64.69%;129;18.22%;54;7.63%;34;4.8%;708
CENTRO-OESTE;51;MT;510335;CONFRESA;40;2.6%;42;2.73%;922;60.03%;309;20.12%;128;8.33%;95;6.18%;1.536
CENTRO-OESTE;51;MT;510336;CONQUISTA D'OESTE;2;0.63%;11;3.45%;197;61.76%;66;20.69%;29;9.09%;14;4.39%;319
CENTRO-OESTE;51;MT;510337;COTRIGUACU;12;5.56%;7;3.24%;153;70.83%;30;13.89%;10;4.63%;4;1.85%;216
CENTRO-OESTE;51;MT;510340;CUIABA;388;3.12%;357;2.87%;8.054;64.77%;2.213;17.8%;767;6.17%;656;5.28%;12.435
CENTRO-OESTE;51;MT;510343;CURVELANDIA;6;4.05%;2;1.35%;84;56.76%;35;23.65%;10;6.76%;11;7.43%;148
CENTRO-OESTE;51;MT;510345;DENISE;55;20.99%;11;4.2%;88;33.59%;26;9.92%;32;12.21%;50;19.08%;262
CENTRO-OESTE;51;MT;510350;DIAMANTINO;13;4.42%;9;3.06%;185;62.93%;43;14.63%;21;7.14%;23;7.82%;294
CENTRO-OESTE;51;MT;510360;DOM AQUINO;8;2.35%;9;2.65%;221;65%;65;19.12%;26;7.65%;11;3.24%;340
CENTRO-OESTE;51;MT;510370;FELIZ NATAL;22;7.56%;6;2.06%;185;63.57%;45;15.46%;17;5.84%;16;5.5%;291
CENTRO-OESTE;51;MT;510380;FIGUEIROPOLIS D'OESTE;3;5.45%;1;1.82%;35;63.64%;8;14.55%;5;9.09%;3;5.45%;55
CENTRO-OESTE;51;MT;510385;GAUCHA DO NORTE;5;2.26%;3;1.36%;138;62.44%;47;21.27%;13;5.88%;15;6.79%;221
CENTRO-OESTE;51;MT;510390;GENERAL CARNEIRO;6;2.79%;7;3.26%;115;53.49%;43;20%;25;11.63%;19;8.84%;215
CENTRO-OESTE;51;MT;510395;GLORIA D'OESTE;3;2.75%;0;-;58;53.21%;29;26.61%;10;9.17%;9;8.26%;109
CENTRO-OESTE;51;MT;510410;GUARANTA DO NORTE;23;2.07%;25;2.25%;703;63.16%;223;20.04%;86;7.73%;53;4.76%;1.113
