Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Risco de sobrepeso;;Sobrepeso;;Obesidade;;Total
CENTRO-OESTE;52;GO;521830;POSSE;29;4.39%;34;5.14%;401;60.67%;115;17.4%;41;6.2%;41;6.2%;661
CENTRO-OESTE;52;GO;521839;PROFESSOR JAMIL;5;3.16%;3;1.9%;90;56.96%;32;20.25%;14;8.86%;14;8.86%;158
CENTRO-OESTE;52;GO;521850;QUIRINOPOLIS;4;0.73%;2;0.37%;51;9.36%;19;3.49%;46;8.44%;423;77.61%;545
CENTRO-OESTE;52;GO;521860;RIALMA;13;7.07%;7;3.8%;113;61.41%;24;13.04%;17;9.24%;10;5.43%;184
CENTRO-OESTE;52;GO;521870;RIANAPOLIS;10;10%;6;6%;67;67%;7;7%;6;6%;4;4%;100
CENTRO-OESTE;52;GO;521878;RIO QUENTE;2;2.13%;2;2.13%;69;73.4%;13;13.83%;8;8.51%;0;-;94
CENTRO-OESTE;52;GO;521880;RIO VERDE;68;2.15%;71;2.25%;1.972;62.42%;612;19.37%;273;8.64%;163;5.16%;3.159
CENTRO-OESTE;52;GO;521890;RUBIATABA;15;3.63%;17;4.12%;269;65.13%;58;14.04%;28;6.78%;26;6.3%;413
CENTRO-OESTE;52;GO;521900;SANCLERLANDIA;6;2.6%;6;2.6%;138;59.74%;42;18.18%;20;8.66%;19;8.23%;231
CENTRO-OESTE;52;GO;521910;SANTA BARBARA DE GOIAS;2;1.48%;0;-;91;67.41%;30;22.22%;7;5.19%;5;3.7%;135
CENTRO-OESTE;52;GO;521920;SANTA CRUZ DE GOIAS;6;7.41%;7;8.64%;44;54.32%;11;13.58%;7;8.64%;6;7.41%;81
CENTRO-OESTE;52;GO;521925;SANTA FE DE GOIAS;5;27.78%;1;5.56%;11;61.11%;0;-;1;5.56%;0;-;18
CENTRO-OESTE;52;GO;521930;SANTA HELENA DE GOIAS;7;2.82%;12;4.84%;156;62.9%;39;15.73%;18;7.26%;16;6.45%;248
CENTRO-OESTE;52;GO;521935;SANTA ISABEL;4;4.35%;2;2.17%;57;61.96%;20;21.74%;5;5.43%;4;4.35%;92
CENTRO-OESTE;52;GO;521940;SANTA RITA DO ARAGUAIA;6;4.69%;3;2.34%;89;69.53%;16;12.5%;8;6.25%;6;4.69%;128
CENTRO-OESTE;52;GO;521945;SANTA RITA DO NOVO DESTINO;4;10.81%;1;2.7%;14;37.84%;6;16.22%;6;16.22%;6;16.22%;37
CENTRO-OESTE;52;GO;521950;SANTA ROSA DE GOIAS;2;1.89%;3;2.83%;62;58.49%;21;19.81%;10;9.43%;8;7.55%;106
CENTRO-OESTE;52;GO;521960;SANTA TEREZA DE GOIAS;7;6.48%;1;0.93%;67;62.04%;20;18.52%;3;2.78%;10;9.26%;108
CENTRO-OESTE;52;GO;521970;SANTA TEREZINHA DE GOIAS;9;3.5%;11;4.28%;146;56.81%;42;16.34%;20;7.78%;29;11.28%;257
CENTRO-OESTE;52;GO;521971;SANTO ANTONIO DA BARRA;0;-;3;3.7%;49;60.49%;19;23.46%;5;6.17%;5;6.17%;81
CENTRO-OESTE;52;GO;521973;SANTO ANTONIO DE GOIAS;9;3.17%;18;6.34%;183;64.44%;48;16.9%;19;6.69%;7;2.46%;284
CENTRO-OESTE;52;GO;521975;SANTO ANTONIO DO DESCOBERTO;35;2.26%;53;3.42%;975;62.86%;296;19.08%;103;6.64%;89;5.74%;1.551
CENTRO-OESTE;52;GO;521980;SAO DOMINGOS;5;2.92%;8;4.68%;102;59.65%;27;15.79%;15;8.77%;14;8.19%;171
CENTRO-OESTE;52;GO;521990;SAO FRANCISCO DE GOIAS;0;-;0;-;18;69.23%;5;19.23%;3;11.54%;0;-;26
CENTRO-OESTE;52;GO;522000;SAO JOAO D'ALIANCA;3;1.8%;13;7.78%;115;68.86%;23;13.77%;11;6.59%;2;1.2%;167
CENTRO-OESTE;52;GO;522005;SAO JOAO DA PARAUNA;1;1.06%;2;2.13%;65;69.15%;14;14.89%;7;7.45%;5;5.32%;94
CENTRO-OESTE;52;GO;522010;SAO LUIS DE MONTES BELOS;2;1.2%;4;2.41%;101;60.84%;36;21.69%;16;9.64%;7;4.22%;166
CENTRO-OESTE;52;GO;522015;SAO LUIZ DO NORTE;5;6.25%;13;16.25%;45;56.25%;7;8.75%;5;6.25%;5;6.25%;80
CENTRO-OESTE;52;GO;522020;SAO MIGUEL DO ARAGUAIA;10;3.45%;11;3.79%;141;48.62%;52;17.93%;31;10.69%;45;15.52%;290
CENTRO-OESTE;52;GO;522026;SAO MIGUEL DO PASSA QUATRO;0;-;1;11.11%;3;33.33%;1;11.11%;2;22.22%;2;22.22%;9
CENTRO-OESTE;52;GO;522028;SAO PATRICIO;2;2.22%;4;4.44%;60;66.67%;13;14.44%;4;4.44%;7;7.78%;90
CENTRO-OESTE;52;GO;522040;SAO SIMAO;13;3.48%;19;5.08%;252;67.38%;51;13.64%;21;5.61%;18;4.81%;374
CENTRO-OESTE;52;GO;522045;SENADOR CANEDO;34;3.46%;40;4.07%;600;61.04%;162;16.48%;86;8.75%;61;6.21%;983
CENTRO-OESTE;52;GO;522050;SERRANOPOLIS;1;1.37%;1;1.37%;48;65.75%;15;20.55%;7;9.59%;1;1.37%;73
CENTRO-OESTE;52;GO;522060;SILVANIA;35;5.23%;21;3.14%;346;51.72%;129;19.28%;68;10.16%;70;10.46%;669
CENTRO-OESTE;52;GO;522068;SIMOLANDIA;8;8.08%;5;5.05%;54;54.55%;15;15.15%;5;5.05%;12;12.12%;99
CENTRO-OESTE;52;GO;522070;SITIO D'ABADIA;3;3%;2;2%;63;63%;15;15%;4;4%;13;13%;100
CENTRO-OESTE;52;GO;522100;TAQUARAL DE GOIAS;2;3.28%;3;4.92%;33;54.1%;9;14.75%;5;8.2%;9;14.75%;61
CENTRO-OESTE;52;GO;522108;TERESINA DE GOIAS;5;4.67%;3;2.8%;41;38.32%;26;24.3%;13;12.15%;19;17.76%;107
CENTRO-OESTE;52;GO;522119;TEREZOPOLIS DE GOIAS;3;1.82%;8;4.85%;113;68.48%;25;15.15%;8;4.85%;8;4.85%;165
CENTRO-OESTE;52;GO;522130;TRES RANCHOS;0;-;0;-;3;60%;1;20%;1;20%;0;-;5
CENTRO-OESTE;52;GO;522140;TRINDADE;22;1.72%;42;3.28%;732;57.1%;281;21.92%;128;9.98%;77;6.01%;1.282
CENTRO-OESTE;52;GO;522145;TROMBAS;4;6.45%;2;3.23%;33;53.23%;12;19.35%;7;11.29%;4;6.45%;62
CENTRO-OESTE;52;GO;522150;TURVANIA;6;5.04%;5;4.2%;74;62.18%;17;14.29%;8;6.72%;9;7.56%;119
CENTRO-OESTE;52;GO;522155;TURVELANDIA;4;3.2%;5;4%;78;62.4%;23;18.4%;7;5.6%;8;6.4%;125
CENTRO-OESTE;52;GO;522157;UIRAPURU;3;5.88%;5;9.8%;20;39.22%;10;19.61%;7;13.73%;6;11.76%;51
CENTRO-OESTE;52;GO;522160;URUACU;14;1.74%;26;3.23%;508;63.03%;160;19.85%;59;7.32%;39;4.84%;806
CENTRO-OESTE;52;GO;522170;URUANA;6;1.52%;9;2.28%;236;59.9%;85;21.57%;37;9.39%;21;5.33%;394
CENTRO-OESTE;52;GO;522180;URUTAI;0;-;3;4.84%;44;70.97%;12;19.35%;1;1.61%;2;3.23%;62
CENTRO-OESTE;52;GO;522185;VALPARAISO DE GOIAS;416;9.18%;238;5.25%;2.225;49.07%;1.020;22.5%;329;7.26%;306;6.75%;4.534
CENTRO-OESTE;52;GO;522190;VARJAO;1;4.17%;0;-;17;70.83%;2;8.33%;2;8.33%;2;8.33%;24
CENTRO-OESTE;52;GO;522200;VIANOPOLIS;4;1.5%;7;2.63%;176;66.17%;52;19.55%;12;4.51%;15;5.64%;266
CENTRO-OESTE;52;GO;522205;VICENTINOPOLIS;4;4.82%;1;1.2%;49;59.04%;19;22.89%;3;3.61%;7;8.43%;83
CENTRO-OESTE;52;GO;522220;VILA BOA;0;-;1;3.85%;15;57.69%;7;26.92%;3;11.54%;0;-;26
CENTRO-OESTE;52;GO;522230;VILA PROPICIO;0;-;1;0.76%;92;69.7%;28;21.21%;7;5.3%;4;3.03%;132
TOTAL ESTADO GOIÁS;;;;;3.133;4.03%;3.161;4.07%;46.893;60.37%;13.194;16.99%;5.538;7.13%;5.756;7.41%;77.675
CENTRO-OESTE;50;MS;500020;AGUA CLARA;3;0.7%;4;0.94%;284;66.51%;94;22.01%;26;6.09%;16;3.75%;427
CENTRO-OESTE;50;MS;500025;ALCINOPOLIS;0;-;1;2.63%;32;84.21%;3;7.89%;2;5.26%;0;-;38
CENTRO-OESTE;50;MS;500060;AMAMBAI;17;1.59%;19;1.78%;612;57.2%;241;22.52%;122;11.4%;59;5.51%;1.070
CENTRO-OESTE;50;MS;500070;ANASTACIO;29;4.48%;25;3.86%;406;62.65%;105;16.2%;51;7.87%;32;4.94%;648
CENTRO-OESTE;50;MS;500080;ANAURILANDIA;3;3.13%;7;7.29%;62;64.58%;15;15.63%;3;3.13%;6;6.25%;96
CENTRO-OESTE;50;MS;500085;ANGELICA;2;0.82%;8;3.28%;167;68.44%;44;18.03%;12;4.92%;11;4.51%;244
CENTRO-OESTE;50;MS;500090;ANTONIO JOAO;0;-;0;-;21;60%;7;20%;5;14.29%;2;5.71%;35
CENTRO-OESTE;50;MS;500100;APARECIDA DO TABOADO;12;2.93%;20;4.89%;254;62.1%;67;16.38%;30;7.33%;26;6.36%;409
CENTRO-OESTE;50;MS;500110;AQUIDAUANA;19;2.62%;16;2.21%;441;60.91%;147;20.3%;55;7.6%;46;6.35%;724
CENTRO-OESTE;50;MS;500124;ARAL MOREIRA;15;3.22%;19;4.08%;290;62.23%;81;17.38%;40;8.58%;21;4.51%;466
CENTRO-OESTE;50;MS;500150;BANDEIRANTES;3;3.3%;2;2.2%;53;58.24%;16;17.58%;11;12.09%;6;6.59%;91
CENTRO-OESTE;50;MS;500190;BATAGUASSU;13;4.02%;16;4.95%;218;67.49%;48;14.86%;12;3.72%;16;4.95%;323
CENTRO-OESTE;50;MS;500200;BATAYPORA;0;-;7;9.59%;48;65.75%;9;12.33%;8;10.96%;1;1.37%;73
CENTRO-OESTE;50;MS;500210;BELA VISTA;17;4.58%;14;3.77%;222;59.84%;67;18.06%;21;5.66%;30;8.09%;371
CENTRO-OESTE;50;MS;500215;BODOQUENA;3;2.75%;7;6.42%;61;55.96%;18;16.51%;12;11.01%;8;7.34%;109
CENTRO-OESTE;50;MS;500220;BONITO;1;0.49%;0;-;111;54.68%;33;16.26%;13;6.4%;45;22.17%;203
CENTRO-OESTE;50;MS;500230;BRASILANDIA;6;1.5%;8;2%;237;59.25%;103;25.75%;30;7.5%;16;4%;400
CENTRO-OESTE;50;MS;500240;CAARAPO;17;5.15%;18;5.45%;158;47.88%;72;21.82%;42;12.73%;23;6.97%;330
CENTRO-OESTE;50;MS;500260;CAMAPUA;4;12.9%;1;3.23%;19;61.29%;2;6.45%;3;9.68%;2;6.45%;31
CENTRO-OESTE;50;MS;500270;CAMPO GRANDE;240;1.1%;378;1.74%;12.412;57.11%;5.080;23.37%;1.684;7.75%;1.940;8.93%;21.734
CENTRO-OESTE;50;MS;500280;CARACOL;0;-;1;3.45%;22;75.86%;4;13.79%;1;3.45%;1;3.45%;29
CENTRO-OESTE;50;MS;500290;CASSILANDIA;5;3.01%;3;1.81%;85;51.2%;27;16.27%;19;11.45%;27;16.27%;166
CENTRO-OESTE;50;MS;500295;CHAPADAO DO SUL;6;1.17%;12;2.34%;303;59.18%;123;24.02%;46;8.98%;22;4.3%;512
CENTRO-OESTE;50;MS;500310;CORGUINHO;0;-;2;9.52%;12;57.14%;3;14.29%;2;9.52%;2;9.52%;21
CENTRO-OESTE;50;MS;500315;CORONEL SAPUCAIA;0;-;3;3.75%;56;70%;8;10%;9;11.25%;4;5%;80
CENTRO-OESTE;50;MS;500320;CORUMBA;80;5.34%;75;5.01%;849;56.68%;264;17.62%;112;7.48%;118;7.88%;1.498
CENTRO-OESTE;50;MS;500325;COSTA RICA;2;1.63%;7;5.69%;89;72.36%;21;17.07%;2;1.63%;2;1.63%;123
CENTRO-OESTE;50;MS;500330;COXIM;0;-;0;-;2;50%;2;50%;0;-;0;-;4
CENTRO-OESTE;50;MS;500345;DEODAPOLIS;5;1.84%;15;5.51%;160;58.82%;50;18.38%;17;6.25%;25;9.19%;272
CENTRO-OESTE;50;MS;500348;DOIS IRMAOS DO BURITI;2;1.22%;6;3.66%;121;73.78%;28;17.07%;4;2.44%;3;1.83%;164
CENTRO-OESTE;50;MS;500350;DOURADINA;0;-;3;5%;48;80%;6;10%;1;1.67%;2;3.33%;60
CENTRO-OESTE;50;MS;500370;DOURADOS;67;1.58%;124;2.93%;2.873;67.81%;761;17.96%;274;6.47%;138;3.26%;4.237
CENTRO-OESTE;50;MS;500375;ELDORADO;3;1.64%;3;1.64%;104;56.83%;38;20.77%;20;10.93%;15;8.2%;183
CENTRO-OESTE;50;MS;500380;FATIMA DO SUL;8;4.08%;6;3.06%;121;61.73%;36;18.37%;14;7.14%;11;5.61%;196
CENTRO-OESTE;50;MS;500390;FIGUEIRAO;6;9.84%;3;4.92%;30;49.18%;13;21.31%;5;8.2%;4;6.56%;61
CENTRO-OESTE;50;MS;500400;GLORIA DE DOURADOS;0;-;0;-;30;85.71%;4;11.43%;0;-;1;2.86%;35
CENTRO-OESTE;50;MS;500410;GUIA LOPES DA LAGUNA;1;0.58%;8;4.65%;118;68.6%;34;19.77%;6;3.49%;5;2.91%;172
CENTRO-OESTE;50;MS;500430;IGUATEMI;5;1.56%;9;2.8%;190;59.19%;68;21.18%;26;8.1%;23;7.17%;321
CENTRO-OESTE;50;MS;500440;INOCENCIA;3;1.78%;6;3.55%;113;66.86%;30;17.75%;12;7.1%;5;2.96%;169
CENTRO-OESTE;50;MS;500450;ITAPORA;7;1.52%;9;1.95%;287;62.26%;92;19.96%;37;8.03%;29;6.29%;461
CENTRO-OESTE;50;MS;500460;ITAQUIRAI;4;4%;2;2%;46;46%;23;23%;11;11%;14;14%;100
CENTRO-OESTE;50;MS;500470;IVINHEMA;12;2.71%;9;2.04%;253;57.24%;90;20.36%;49;11.09%;29;6.56%;442
CENTRO-OESTE;50;MS;500480;JAPORA;13;3.85%;13;3.85%;183;54.14%;59;17.46%;33;9.76%;37;10.95%;338
CENTRO-OESTE;50;MS;500490;JARAGUARI;1;2.78%;1;2.78%;27;75%;5;13.89%;0;-;2;5.56%;36
CENTRO-OESTE;50;MS;500500;JARDIM;30;3.95%;21;2.77%;421;55.47%;145;19.1%;71;9.35%;71;9.35%;759
CENTRO-OESTE;50;MS;500510;JATEI;1;1.69%;2;3.39%;39;66.1%;11;18.64%;2;3.39%;4;6.78%;59
CENTRO-OESTE;50;MS;500515;JUTI;2;1.4%;3;2.1%;86;60.14%;24;16.78%;16;11.19%;12;8.39%;143
CENTRO-OESTE;50;MS;500520;LADARIO;4;8.33%;3;6.25%;31;64.58%;3;6.25%;2;4.17%;5;10.42%;48
CENTRO-OESTE;50;MS;500525;LAGUNA CARAPA;2;1.43%;4;2.86%;78;55.71%;36;25.71%;12;8.57%;8;5.71%;140
CENTRO-OESTE;50;MS;500540;MARACAJU;15;3.48%;11;2.55%;239;55.45%;65;15.08%;40;9.28%;61;14.15%;431
CENTRO-OESTE;50;MS;500560;MIRANDA;32;3.78%;32;3.78%;430;50.77%;156;18.42%;96;11.33%;101;11.92%;847
CENTRO-OESTE;50;MS;500568;MUNDO NOVO;3;13.04%;1;4.35%;10;43.48%;4;17.39%;3;13.04%;2;8.7%;23
CENTRO-OESTE;50;MS;500570;NAVIRAI;15;1.49%;16;1.58%;518;51.29%;230;22.77%;135;13.37%;96;9.5%;1.010
CENTRO-OESTE;50;MS;500580;NIOAQUE;11;6.25%;7;3.98%;101;57.39%;26;14.77%;21;11.93%;10;5.68%;176
CENTRO-OESTE;50;MS;500600;NOVA ALVORADA DO SUL;1;5.26%;2;10.53%;10;52.63%;2;10.53%;2;10.53%;2;10.53%;19
CENTRO-OESTE;50;MS;500620;NOVA ANDRADINA;16;1.57%;19;1.86%;675;66.24%;179;17.57%;74;7.26%;56;5.5%;1.019
CENTRO-OESTE;50;MS;500625;NOVO HORIZONTE DO SUL;1;5.88%;0;-;13;76.47%;1;5.88%;1;5.88%;1;5.88%;17
CENTRO-OESTE;50;MS;500627;PARAISO DAS AGUAS;0;-;1;11.11%;5;55.56%;2;22.22%;0;-;1;11.11%;9
CENTRO-OESTE;50;MS;500630;PARANAIBA;0;-;0;-;1;100%;0;-;0;-;0;-;1
CENTRO-OESTE;50;MS;500635;PARANHOS;2;2.06%;3;3.09%;61;62.89%;20;20.62%;5;5.15%;6;6.19%;97
CENTRO-OESTE;50;MS;500640;PEDRO GOMES;1;20%;1;20%;2;40%;1;20%;0;-;0;-;5
CENTRO-OESTE;50;MS;500660;PONTA PORA;58;5.35%;45;4.15%;588;54.24%;196;18.08%;90;8.3%;107;9.87%;1.084
CENTRO-OESTE;50;MS;500690;PORTO MURTINHO;2;3.77%;1;1.89%;33;62.26%;8;15.09%;6;11.32%;3;5.66%;53
CENTRO-OESTE;50;MS;500710;RIBAS DO RIO PARDO;3;0.7%;8;1.86%;287;66.9%;82;19.11%;30;6.99%;19;4.43%;429
CENTRO-OESTE;50;MS;500720;RIO BRILHANTE;5;2.89%;11;6.36%;107;61.85%;28;16.18%;14;8.09%;8;4.62%;173
CENTRO-OESTE;50;MS;500730;RIO NEGRO;3;7.5%;2;5%;26;65%;3;7.5%;2;5%;4;10%;40
CENTRO-OESTE;50;MS;500740;RIO VERDE DE MATO GROSSO;1;1.06%;3;3.19%;63;67.02%;15;15.96%;7;7.45%;5;5.32%;94
CENTRO-OESTE;50;MS;500750;ROCHEDO;3;6.25%;2;4.17%;18;37.5%;14;29.17%;5;10.42%;6;12.5%;48
CENTRO-OESTE;50;MS;500755;SANTA RITA DO PARDO;4;11.43%;4;11.43%;19;54.29%;2;5.71%;4;11.43%;2;5.71%;35
CENTRO-OESTE;50;MS;500769;SAO GABRIEL DO OESTE;7;1.96%;11;3.07%;230;64.25%;69;19.27%;22;6.15%;19;5.31%;358
CENTRO-OESTE;50;MS;500780;SELVIRIA;7;2.92%;10;4.17%;154;64.17%;41;17.08%;19;7.92%;9;3.75%;240
CENTRO-OESTE;50;MS;500770;SETE QUEDAS;8;2.93%;13;4.76%;145;53.11%;57;20.88%;29;10.62%;21;7.69%;273
CENTRO-OESTE;50;MS;500790;SIDROLANDIA;14;4.79%;7;2.4%;178;60.96%;60;20.55%;22;7.53%;11;3.77%;292
CENTRO-OESTE;50;MS;500793;SONORA;0;-;1;1.52%;48;72.73%;11;16.67%;4;6.06%;2;3.03%;66
CENTRO-OESTE;50;MS;500795;TACURU;11;3.46%;12;3.77%;177;55.66%;61;19.18%;35;11.01%;22;6.92%;318
CENTRO-OESTE;50;MS;500797;TAQUARUSSU;2;1.41%;4;2.82%;68;47.89%;38;26.76%;21;14.79%;9;6.34%;142
CENTRO-OESTE;50;MS;500800;TERENOS;8;4.52%;10;5.65%;111;62.71%;23;12.99%;16;9.04%;9;5.08%;177
CENTRO-OESTE;50;MS;500830;TRES LAGOAS;47;1.57%;80;2.67%;2.046;68.22%;507;16.91%;199;6.64%;120;4%;2.999
CENTRO-OESTE;50;MS;500840;VICENTINA;0;-;1;12.5%;5;62.5%;2;25%;0;-;0;-;8
TOTAL ESTADO MATO GROSSO DO SUL;;;;;953;1.94%;1.241;2.53%;29.253;59.54%;10.163;20.68%;3.887;7.91%;3.637;7.4%;49.134
CENTRO-OESTE;51;MT;510010;ACORIZAL;20;9.52%;17;8.1%;99;47.14%;37;17.62%;17;8.1%;20;9.52%;210
CENTRO-OESTE;51;MT;510020;AGUA BOA;6;1.92%;8;2.56%;209;66.99%;58;18.59%;22;7.05%;9;2.88%;312
CENTRO-OESTE;51;MT;510025;ALTA FLORESTA;11;1.91%;16;2.78%;358;62.15%;114;19.79%;35;6.08%;42;7.29%;576
CENTRO-OESTE;51;MT;510030;ALTO ARAGUAIA;3;5.36%;1;1.79%;35;62.5%;8;14.29%;5;8.93%;4;7.14%;56
CENTRO-OESTE;51;MT;510035;ALTO BOA VISTA;23;7.72%;12;4.03%;179;60.07%;39;13.09%;30;10.07%;15;5.03%;298
CENTRO-OESTE;51;MT;510040;ALTO GARCAS;20;4.34%;25;5.42%;263;57.05%;82;17.79%;42;9.11%;29;6.29%;461
CENTRO-OESTE;51;MT;510050;ALTO PARAGUAI;18;7.86%;10;4.37%;137;59.83%;30;13.1%;15;6.55%;19;8.3%;229
CENTRO-OESTE;51;MT;510060;ALTO TAQUARI;8;2.14%;12;3.21%;249;66.58%;55;14.71%;29;7.75%;21;5.61%;374
CENTRO-OESTE;51;MT;510080;APIACAS;14;7.25%;9;4.66%;111;57.51%;31;16.06%;12;6.22%;16;8.29%;193
CENTRO-OESTE;51;MT;510100;ARAGUAIANA;4;5.41%;5;6.76%;41;55.41%;11;14.86%;6;8.11%;7;9.46%;74
CENTRO-OESTE;51;MT;510120;ARAGUAINHA;0;-;0;-;19;90.48%;2;9.52%;0;-;0;-;21
CENTRO-OESTE;51;MT;510125;ARAPUTANGA;1;1.04%;4;4.17%;70;72.92%;12;12.5%;6;6.25%;3;3.13%;96
CENTRO-OESTE;51;MT;510130;ARENAPOLIS;32;12.45%;17;6.61%;117;45.53%;40;15.56%;23;8.95%;28;10.89%;257
CENTRO-OESTE;51;MT;510140;ARIPUANA;8;2.23%;9;2.51%;226;62.95%;60;16.71%;26;7.24%;30;8.36%;359
CENTRO-OESTE;51;MT;510160;BARAO DE MELGACO;18;7.38%;15;6.15%;151;61.89%;27;11.07%;15;6.15%;18;7.38%;244
CENTRO-OESTE;51;MT;510170;BARRA DO BUGRES;14;1.52%;39;4.23%;593;64.39%;168;18.24%;68;7.38%;39;4.23%;921
CENTRO-OESTE;51;MT;510180;BARRA DO GARCAS;49;5.16%;65;6.84%;569;59.89%;138;14.53%;65;6.84%;64;6.74%;950
CENTRO-OESTE;51;MT;510183;BOA ESPERANCA DO NORTE;0;-;0;-;0;-;0;-;0;-;0;-;0
CENTRO-OESTE;51;MT;510185;BOM JESUS DO ARAGUAIA;20;12.27%;19;11.66%;98;60.12%;19;11.66%;5;3.07%;2;1.23%;163
CENTRO-OESTE;51;MT;510190;BRASNORTE;12;4.92%;8;3.28%;174;71.31%;34;13.93%;10;4.1%;6;2.46%;244
CENTRO-OESTE;51;MT;510250;CACERES;16;2.62%;25;4.09%;415;67.92%;96;15.71%;43;7.04%;16;2.62%;611
CENTRO-OESTE;51;MT;510260;CAMPINAPOLIS;12;4.74%;9;3.56%;173;68.38%;38;15.02%;10;3.95%;11;4.35%;253
CENTRO-OESTE;51;MT;510263;CAMPO NOVO DO PARECIS;9;3.9%;5;2.16%;141;61.04%;49;21.21%;16;6.93%;11;4.76%;231
CENTRO-OESTE;51;MT;510267;CAMPO VERDE;4;0.7%;10;1.75%;347;60.77%;116;20.32%;57;9.98%;37;6.48%;571
CENTRO-OESTE;51;MT;510268;CAMPOS DE JULIO;3;2.94%;0;-;59;57.84%;26;25.49%;10;9.8%;4;3.92%;102
CENTRO-OESTE;51;MT;510269;CANABRAVA DO NORTE;1;0.77%;1;0.77%;92;70.77%;26;20%;8;6.15%;2;1.54%;130
CENTRO-OESTE;51;MT;510270;CANARANA;16;3.49%;11;2.4%;276;60.13%;91;19.83%;24;5.23%;41;8.93%;459
CENTRO-OESTE;51;MT;510279;CARLINDA;1;5%;0;-;11;55%;4;20%;1;5%;3;15%;20
CENTRO-OESTE;51;MT;510285;CASTANHEIRA;3;2.29%;4;3.05%;71;54.2%;22;16.79%;14;10.69%;17;12.98%;131
CENTRO-OESTE;51;MT;510300;CHAPADA DOS GUIMARAES;9;2.49%;7;1.94%;247;68.42%;60;16.62%;25;6.93%;13;3.6%;361
CENTRO-OESTE;51;MT;510305;CLAUDIA;3;1.99%;5;3.31%;84;55.63%;22;14.57%;17;11.26%;20;13.25%;151
CENTRO-OESTE;51;MT;510310;COCALINHO;3;2.24%;3;2.24%;90;67.16%;23;17.16%;4;2.99%;11;8.21%;134
CENTRO-OESTE;51;MT;510320;COLIDER;11;3.02%;19;5.22%;234;64.29%;66;18.13%;15;4.12%;19;5.22%;364
CENTRO-OESTE;51;MT;510325;COLNIZA;19;4.19%;22;4.85%;289;63.66%;69;15.2%;37;8.15%;18;3.96%;454
CENTRO-OESTE;51;MT;510330;COMODORO;3;1.65%;3;1.65%;141;77.47%;27;14.84%;6;3.3%;2;1.1%;182
CENTRO-OESTE;51;MT;510335;CONFRESA;15;2.64%;19;3.35%;351;61.8%;118;20.77%;36;6.34%;29;5.11%;568
CENTRO-OESTE;51;MT;510336;CONQUISTA D'OESTE;2;0.97%;8;3.88%;127;61.65%;37;17.96%;18;8.74%;14;6.8%;206
CENTRO-OESTE;51;MT;510337;COTRIGUACU;1;0.29%;5;1.43%;247;70.57%;64;18.29%;25;7.14%;8;2.29%;350
CENTRO-OESTE;51;MT;510340;CUIABA;374;3.65%;433;4.22%;6.655;64.93%;1.605;15.66%;625;6.1%;558;5.44%;10.250
CENTRO-OESTE;51;MT;510343;CURVELANDIA;0;-;0;-;0;-;0;-;0;-;0;-;0
CENTRO-OESTE;51;MT;510345;DENISE;40;13.42%;17;5.7%;133;44.63%;47;15.77%;37;12.42%;24;8.05%;298
CENTRO-OESTE;51;MT;510350;DIAMANTINO;13;1.63%;25;3.13%;510;63.83%;140;17.52%;67;8.39%;44;5.51%;799
CENTRO-OESTE;51;MT;510360;DOM AQUINO;16;5.42%;13;4.41%;170;57.63%;49;16.61%;27;9.15%;20;6.78%;295
CENTRO-OESTE;51;MT;510370;FELIZ NATAL;42;14.43%;12;4.12%;132;45.36%;44;15.12%;34;11.68%;27;9.28%;291
CENTRO-OESTE;51;MT;510380;FIGUEIROPOLIS D'OESTE;4;6.45%;2;3.23%;36;58.06%;7;11.29%;5;8.06%;8;12.9%;62
CENTRO-OESTE;51;MT;510385;GAUCHA DO NORTE;7;1.89%;4;1.08%;253;68.19%;77;20.75%;21;5.66%;9;2.43%;371
CENTRO-OESTE;51;MT;510390;GENERAL CARNEIRO;8;4.19%;11;5.76%;123;64.4%;28;14.66%;14;7.33%;7;3.66%;191
CENTRO-OESTE;51;MT;510395;GLORIA D'OESTE;2;2.86%;0;-;41;58.57%;14;20%;3;4.29%;10;14.29%;70
CENTRO-OESTE;51;MT;510410;GUARANTA DO NORTE;17;2.07%;25;3.05%;525;63.95%;161;19.61%;55;6.7%;38;4.63%;821
CENTRO-OESTE;51;MT;510420;GUIRATINGA;3;4.29%;0;-;39;55.71%;16;22.86%;6;8.57%;6;8.57%;70
CENTRO-OESTE;51;MT;510450;INDIAVAI;0;-;0;-;13;72.22%;3;16.67%;1;5.56%;1;5.56%;18
CENTRO-OESTE;51;MT;510452;IPIRANGA DO NORTE;1;0.56%;6;3.35%;117;65.36%;32;17.88%;9;5.03%;14;7.82%;179
CENTRO-OESTE;51;MT;510454;ITANHANGA;3;1.32%;4;1.75%;174;76.32%;23;10.09%;14;6.14%;10;4.39%;228
CENTRO-OESTE;51;MT;510455;ITAUBA;3;1.69%;5;2.82%;100;56.5%;31;17.51%;19;10.73%;19;10.73%;177
CENTRO-OESTE;51;MT;510460;ITIQUIRA;8;4.32%;11;5.95%;98;52.97%;22;11.89%;20;10.81%;26;14.05%;185
CENTRO-OESTE;51;MT;510480;JACIARA;13;3.07%;26;6.15%;262;61.94%;67;15.84%;25;5.91%;30;7.09%;423
CENTRO-OESTE;51;MT;510490;JANGADA;66;26.83%;9;3.66%;139;56.5%;14;5.69%;10;4.07%;8;3.25%;246
