Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Risco de sobrepeso;;Sobrepeso;;Obesidade;;Total
CENTRO-OESTE;52;GO;521760;PLANALTINA;157;3.81%;256;6.21%;2.764;67.09%;492;11.94%;229;5.56%;222;5.39%;4.120
CENTRO-OESTE;52;GO;521770;PONTALINA;16;2.28%;12;1.71%;442;62.87%;140;19.91%;59;8.39%;34;4.84%;703
CENTRO-OESTE;52;GO;521800;PORANGATU;41;3.09%;69;5.2%;875;65.89%;202;15.21%;79;5.95%;62;4.67%;1.328
CENTRO-OESTE;52;GO;521805;PORTEIRAO;1;0.61%;7;4.29%;108;66.26%;26;15.95%;13;7.98%;8;4.91%;163
CENTRO-OESTE;52;GO;521810;PORTELANDIA;4;1.94%;4;1.94%;117;56.8%;37;17.96%;27;13.11%;17;8.25%;206
CENTRO-OESTE;52;GO;521830;POSSE;80;5.32%;90;5.98%;954;63.43%;197;13.1%;96;6.38%;87;5.78%;1.504
CENTRO-OESTE;52;GO;521839;PROFESSOR JAMIL;2;1.12%;5;2.79%;111;62.01%;34;18.99%;16;8.94%;11;6.15%;179
CENTRO-OESTE;52;GO;521850;QUIRINOPOLIS;31;1.69%;42;2.29%;951;51.88%;479;26.13%;193;10.53%;137;7.47%;1.833
CENTRO-OESTE;52;GO;521860;RIALMA;17;4.5%;20;5.29%;253;66.93%;42;11.11%;25;6.61%;21;5.56%;378
CENTRO-OESTE;52;GO;521870;RIANAPOLIS;5;2.63%;13;6.84%;130;68.42%;27;14.21%;6;3.16%;9;4.74%;190
CENTRO-OESTE;52;GO;521878;RIO QUENTE;8;4%;4;2%;120;60%;38;19%;19;9.5%;11;5.5%;200
CENTRO-OESTE;52;GO;521880;RIO VERDE;193;2.44%;308;3.89%;5.055;63.86%;1.380;17.43%;612;7.73%;368;4.65%;7.916
CENTRO-OESTE;52;GO;521890;RUBIATABA;17;3.62%;28;5.96%;294;62.55%;69;14.68%;24;5.11%;38;8.09%;470
CENTRO-OESTE;52;GO;521900;SANCLERLANDIA;3;1.12%;4;1.49%;172;63.94%;47;17.47%;22;8.18%;21;7.81%;269
CENTRO-OESTE;52;GO;521910;SANTA BARBARA DE GOIAS;5;1.89%;4;1.51%;169;63.77%;52;19.62%;20;7.55%;15;5.66%;265
CENTRO-OESTE;52;GO;521920;SANTA CRUZ DE GOIAS;1;0.81%;5;4.07%;79;64.23%;19;15.45%;11;8.94%;8;6.5%;123
CENTRO-OESTE;52;GO;521925;SANTA FE DE GOIAS;9;7.2%;6;4.8%;69;55.2%;22;17.6%;5;4%;14;11.2%;125
CENTRO-OESTE;52;GO;521930;SANTA HELENA DE GOIAS;46;4.02%;55;4.81%;662;57.92%;189;16.54%;97;8.49%;94;8.22%;1.143
CENTRO-OESTE;52;GO;521935;SANTA ISABEL;1;0.44%;5;2.19%;165;72.37%;37;16.23%;15;6.58%;5;2.19%;228
CENTRO-OESTE;52;GO;521940;SANTA RITA DO ARAGUAIA;9;2.52%;10;2.8%;235;65.83%;67;18.77%;18;5.04%;18;5.04%;357
CENTRO-OESTE;52;GO;521945;SANTA RITA DO NOVO DESTINO;2;2.74%;4;5.48%;29;39.73%;12;16.44%;7;9.59%;19;26.03%;73
CENTRO-OESTE;52;GO;521950;SANTA ROSA DE GOIAS;5;4.35%;2;1.74%;72;62.61%;16;13.91%;14;12.17%;6;5.22%;115
CENTRO-OESTE;52;GO;521960;SANTA TEREZA DE GOIAS;3;1.69%;3;1.69%;120;67.42%;29;16.29%;18;10.11%;5;2.81%;178
CENTRO-OESTE;52;GO;521970;SANTA TEREZINHA DE GOIAS;17;4.35%;17;4.35%;236;60.36%;57;14.58%;32;8.18%;32;8.18%;391
CENTRO-OESTE;52;GO;521971;SANTO ANTONIO DA BARRA;3;2.08%;3;2.08%;90;62.5%;27;18.75%;13;9.03%;8;5.56%;144
CENTRO-OESTE;52;GO;521973;SANTO ANTONIO DE GOIAS;13;3.85%;19;5.62%;207;61.24%;47;13.91%;26;7.69%;26;7.69%;338
CENTRO-OESTE;52;GO;521975;SANTO ANTONIO DO DESCOBERTO;116;3.22%;127;3.52%;2.392;66.39%;572;15.88%;240;6.66%;156;4.33%;3.603
CENTRO-OESTE;52;GO;521980;SAO DOMINGOS;27;5.73%;25;5.31%;298;63.27%;57;12.1%;39;8.28%;25;5.31%;471
CENTRO-OESTE;52;GO;521990;SAO FRANCISCO DE GOIAS;14;4.19%;18;5.39%;209;62.57%;51;15.27%;27;8.08%;15;4.49%;334
CENTRO-OESTE;52;GO;522000;SAO JOAO D'ALIANCA;14;1.8%;25;3.22%;508;65.38%;153;19.69%;49;6.31%;28;3.6%;777
CENTRO-OESTE;52;GO;522005;SAO JOAO DA PARAUNA;1;0.91%;1;0.91%;82;74.55%;16;14.55%;7;6.36%;3;2.73%;110
CENTRO-OESTE;52;GO;522010;SAO LUIS DE MONTES BELOS;41;3.4%;47;3.9%;786;65.17%;173;14.34%;85;7.05%;74;6.14%;1.206
CENTRO-OESTE;52;GO;522015;SAO LUIZ DO NORTE;9;4.13%;8;3.67%;152;69.72%;25;11.47%;15;6.88%;9;4.13%;218
CENTRO-OESTE;52;GO;522020;SAO MIGUEL DO ARAGUAIA;27;3.21%;31;3.69%;504;59.93%;131;15.58%;79;9.39%;69;8.2%;841
CENTRO-OESTE;52;GO;522026;SAO MIGUEL DO PASSA QUATRO;1;0.52%;5;2.58%;129;66.49%;33;17.01%;18;9.28%;8;4.12%;194
CENTRO-OESTE;52;GO;522028;SAO PATRICIO;9;6.29%;10;6.99%;97;67.83%;17;11.89%;4;2.8%;6;4.2%;143
CENTRO-OESTE;52;GO;522040;SAO SIMAO;14;2.49%;16;2.85%;383;68.15%;77;13.7%;45;8.01%;27;4.8%;562
CENTRO-OESTE;52;GO;522045;SENADOR CANEDO;131;2.27%;146;2.53%;3.685;63.9%;1.075;18.64%;456;7.91%;274;4.75%;5.767
CENTRO-OESTE;52;GO;522050;SERRANOPOLIS;1;0.27%;3;0.81%;228;61.62%;75;20.27%;34;9.19%;29;7.84%;370
CENTRO-OESTE;52;GO;522060;SILVANIA;29;3.14%;50;5.41%;645;69.73%;118;12.76%;43;4.65%;40;4.32%;925
CENTRO-OESTE;52;GO;522068;SIMOLANDIA;15;4.63%;15;4.63%;236;72.84%;34;10.49%;10;3.09%;14;4.32%;324
CENTRO-OESTE;52;GO;522070;SITIO D'ABADIA;8;4.17%;7;3.65%;134;69.79%;28;14.58%;7;3.65%;8;4.17%;192
CENTRO-OESTE;52;GO;522100;TAQUARAL DE GOIAS;1;0.95%;3;2.86%;69;65.71%;17;16.19%;11;10.48%;4;3.81%;105
CENTRO-OESTE;52;GO;522108;TERESINA DE GOIAS;15;5.73%;18;6.87%;169;64.5%;35;13.36%;14;5.34%;11;4.2%;262
CENTRO-OESTE;52;GO;522119;TEREZOPOLIS DE GOIAS;7;1.81%;26;6.74%;265;68.65%;56;14.51%;19;4.92%;13;3.37%;386
CENTRO-OESTE;52;GO;522130;TRES RANCHOS;0;-;5;5.95%;49;58.33%;16;19.05%;8;9.52%;6;7.14%;84
CENTRO-OESTE;52;GO;522140;TRINDADE;95;1.93%;171;3.48%;3.098;63.07%;959;19.52%;366;7.45%;223;4.54%;4.912
CENTRO-OESTE;52;GO;522145;TROMBAS;4;2.82%;3;2.11%;84;59.15%;24;16.9%;14;9.86%;13;9.15%;142
CENTRO-OESTE;52;GO;522150;TURVANIA;5;2.94%;10;5.88%;97;57.06%;32;18.82%;17;10%;9;5.29%;170
CENTRO-OESTE;52;GO;522155;TURVELANDIA;6;3.39%;4;2.26%;129;72.88%;22;12.43%;7;3.95%;9;5.08%;177
CENTRO-OESTE;52;GO;522157;UIRAPURU;3;1.92%;9;5.77%;102;65.38%;23;14.74%;9;5.77%;10;6.41%;156
CENTRO-OESTE;52;GO;522160;URUACU;79;5.92%;49;3.67%;844;63.27%;196;14.69%;82;6.15%;84;6.3%;1.334
CENTRO-OESTE;52;GO;522170;URUANA;12;1.9%;16;2.54%;400;63.39%;117;18.54%;54;8.56%;32;5.07%;631
CENTRO-OESTE;52;GO;522180;URUTAI;3;2.17%;6;4.35%;98;71.01%;19;13.77%;9;6.52%;3;2.17%;138
CENTRO-OESTE;52;GO;522185;VALPARAISO DE GOIAS;427;4.33%;239;2.42%;5.490;55.7%;2.076;21.06%;1.089;11.05%;536;5.44%;9.857
CENTRO-OESTE;52;GO;522190;VARJAO;0;-;0;-;94;70.68%;32;24.06%;3;2.26%;4;3.01%;133
CENTRO-OESTE;52;GO;522200;VIANOPOLIS;26;3.48%;28;3.74%;489;65.37%;123;16.44%;58;7.75%;24;3.21%;748
CENTRO-OESTE;52;GO;522205;VICENTINOPOLIS;9;1.48%;15;2.46%;378;61.97%;116;19.02%;49;8.03%;43;7.05%;610
CENTRO-OESTE;52;GO;522220;VILA BOA;8;2.81%;14;4.91%;175;61.4%;40;14.04%;25;8.77%;23;8.07%;285
CENTRO-OESTE;52;GO;522230;VILA PROPICIO;6;2.75%;14;6.42%;126;57.8%;47;21.56%;13;5.96%;12;5.5%;218
TOTAL ESTADO GOIÁS;;;;;6.328;2.54%;8.629;3.47%;161.144;64.74%;41.600;16.71%;18.501;7.43%;12.720;5.11%;248.922
CENTRO-OESTE;50;MS;500020;AGUA CLARA;9;0.71%;24;1.89%;800;62.99%;262;20.63%;114;8.98%;61;4.8%;1.270
CENTRO-OESTE;50;MS;500025;ALCINOPOLIS;1;0.43%;5;2.16%;167;71.98%;36;15.52%;14;6.03%;9;3.88%;232
CENTRO-OESTE;50;MS;500060;AMAMBAI;41;1.83%;77;3.44%;1.477;65.97%;414;18.49%;152;6.79%;78;3.48%;2.239
CENTRO-OESTE;50;MS;500070;ANASTACIO;21;1.31%;46;2.87%;992;61.92%;345;21.54%;124;7.74%;74;4.62%;1.602
CENTRO-OESTE;50;MS;500080;ANAURILANDIA;0;-;2;1.14%;119;67.61%;38;21.59%;10;5.68%;7;3.98%;176
CENTRO-OESTE;50;MS;500085;ANGELICA;10;1.73%;16;2.76%;400;69.08%;94;16.23%;37;6.39%;22;3.8%;579
CENTRO-OESTE;50;MS;500090;ANTONIO JOAO;10;1.8%;19;3.42%;345;62.16%;121;21.8%;39;7.03%;21;3.78%;555
CENTRO-OESTE;50;MS;500100;APARECIDA DO TABOADO;41;3.46%;57;4.81%;698;58.85%;203;17.12%;117;9.87%;70;5.9%;1.186
CENTRO-OESTE;50;MS;500110;AQUIDAUANA;98;3.2%;67;2.19%;1.735;56.68%;670;21.89%;299;9.77%;192;6.27%;3.061
CENTRO-OESTE;50;MS;500124;ARAL MOREIRA;26;3.72%;21;3.01%;405;58.02%;131;18.77%;62;8.88%;53;7.59%;698
CENTRO-OESTE;50;MS;500150;BANDEIRANTES;0;-;7;1.58%;298;67.12%;88;19.82%;35;7.88%;16;3.6%;444
CENTRO-OESTE;50;MS;500190;BATAGUASSU;13;2.44%;34;6.39%;362;68.05%;78;14.66%;23;4.32%;22;4.14%;532
CENTRO-OESTE;50;MS;500200;BATAYPORA;7;1.17%;15;2.52%;391;65.6%;111;18.62%;49;8.22%;23;3.86%;596
CENTRO-OESTE;50;MS;500210;BELA VISTA;27;4.49%;27;4.49%;382;63.46%;91;15.12%;31;5.15%;44;7.31%;602
CENTRO-OESTE;50;MS;500215;BODOQUENA;3;1.26%;7;2.94%;145;60.92%;44;18.49%;27;11.34%;12;5.04%;238
CENTRO-OESTE;50;MS;500220;BONITO;31;2.67%;31;2.67%;615;52.93%;210;18.07%;139;11.96%;136;11.7%;1.162
CENTRO-OESTE;50;MS;500230;BRASILANDIA;5;0.81%;8;1.29%;406;65.7%;129;20.87%;39;6.31%;31;5.02%;618
CENTRO-OESTE;50;MS;500240;CAARAPO;33;2.32%;60;4.22%;972;68.4%;239;16.82%;58;4.08%;59;4.15%;1.421
CENTRO-OESTE;50;MS;500260;CAMAPUA;6;0.75%;12;1.5%;495;61.8%;180;22.47%;77;9.61%;31;3.87%;801
CENTRO-OESTE;50;MS;500270;CAMPO GRANDE;424;1.43%;679;2.29%;19.431;65.46%;5.710;19.24%;2.202;7.42%;1.238;4.17%;29.684
CENTRO-OESTE;50;MS;500280;CARACOL;6;1.78%;7;2.07%;225;66.57%;63;18.64%;25;7.4%;12;3.55%;338
CENTRO-OESTE;50;MS;500290;CASSILANDIA;17;1.35%;35;2.78%;803;63.78%;258;20.49%;100;7.94%;46;3.65%;1.259
CENTRO-OESTE;50;MS;500295;CHAPADAO DO SUL;22;1.15%;36;1.88%;1.213;63.44%;418;21.86%;155;8.11%;68;3.56%;1.912
CENTRO-OESTE;50;MS;500310;CORGUINHO;2;1.23%;7;4.32%;105;64.81%;33;20.37%;7;4.32%;8;4.94%;162
CENTRO-OESTE;50;MS;500315;CORONEL SAPUCAIA;34;2.59%;44;3.36%;931;71.01%;198;15.1%;56;4.27%;48;3.66%;1.311
CENTRO-OESTE;50;MS;500320;CORUMBA;130;2.94%;202;4.56%;2.933;66.25%;729;16.47%;279;6.3%;154;3.48%;4.427
CENTRO-OESTE;50;MS;500325;COSTA RICA;63;3.76%;65;3.88%;1.020;60.86%;309;18.44%;113;6.74%;106;6.32%;1.676
CENTRO-OESTE;50;MS;500330;COXIM;25;2.4%;39;3.74%;723;69.32%;156;14.96%;65;6.23%;35;3.36%;1.043
CENTRO-OESTE;50;MS;500345;DEODAPOLIS;9;1.27%;21;2.96%;439;61.83%;151;21.27%;50;7.04%;40;5.63%;710
CENTRO-OESTE;50;MS;500348;DOIS IRMAOS DO BURITI;12;2.54%;15;3.17%;312;65.96%;72;15.22%;38;8.03%;24;5.07%;473
CENTRO-OESTE;50;MS;500350;DOURADINA;4;2.06%;5;2.58%;139;71.65%;29;14.95%;10;5.15%;7;3.61%;194
CENTRO-OESTE;50;MS;500370;DOURADOS;117;1.11%;227;2.16%;7.335;69.68%;1.891;17.97%;622;5.91%;334;3.17%;10.526
CENTRO-OESTE;50;MS;500375;ELDORADO;14;5.24%;15;5.62%;170;63.67%;37;13.86%;16;5.99%;15;5.62%;267
CENTRO-OESTE;50;MS;500380;FATIMA DO SUL;5;0.71%;20;2.82%;478;67.51%;144;20.34%;42;5.93%;19;2.68%;708
CENTRO-OESTE;50;MS;500390;FIGUEIRAO;2;1.04%;7;3.65%;127;66.15%;30;15.63%;21;10.94%;5;2.6%;192
CENTRO-OESTE;50;MS;500400;GLORIA DE DOURADOS;5;1.15%;19;4.36%;298;68.35%;75;17.2%;26;5.96%;13;2.98%;436
CENTRO-OESTE;50;MS;500410;GUIA LOPES DA LAGUNA;20;4.12%;11;2.27%;302;62.27%;91;18.76%;38;7.84%;23;4.74%;485
CENTRO-OESTE;50;MS;500430;IGUATEMI;11;1.43%;18;2.34%;498;64.76%;175;22.76%;38;4.94%;29;3.77%;769
CENTRO-OESTE;50;MS;500440;INOCENCIA;5;0.9%;8;1.44%;391;70.58%;97;17.51%;34;6.14%;19;3.43%;554
CENTRO-OESTE;50;MS;500450;ITAPORA;21;2.57%;15;1.84%;494;60.54%;169;20.71%;69;8.46%;48;5.88%;816
CENTRO-OESTE;50;MS;500460;ITAQUIRAI;23;2.69%;43;5.02%;475;55.49%;162;18.93%;77;9%;76;8.88%;856
CENTRO-OESTE;50;MS;500470;IVINHEMA;26;2.46%;17;1.61%;600;56.82%;233;22.06%;99;9.38%;81;7.67%;1.056
CENTRO-OESTE;50;MS;500480;JAPORA;25;4.15%;29;4.81%;380;63.02%;96;15.92%;40;6.63%;33;5.47%;603
CENTRO-OESTE;50;MS;500490;JARAGUARI;1;0.74%;4;2.96%;102;75.56%;16;11.85%;7;5.19%;5;3.7%;135
CENTRO-OESTE;50;MS;500500;JARDIM;19;1.48%;38;2.96%;801;62.33%;253;19.69%;113;8.79%;61;4.75%;1.285
CENTRO-OESTE;50;MS;500510;JATEI;0;-;4;2.6%;95;61.69%;28;18.18%;18;11.69%;9;5.84%;154
CENTRO-OESTE;50;MS;500515;JUTI;11;2.35%;12;2.56%;318;67.95%;82;17.52%;22;4.7%;23;4.91%;468
CENTRO-OESTE;50;MS;500520;LADARIO;34;3.42%;34;3.42%;675;67.98%;157;15.81%;60;6.04%;33;3.32%;993
CENTRO-OESTE;50;MS;500525;LAGUNA CARAPA;10;1.88%;14;2.63%;362;68.05%;93;17.48%;36;6.77%;17;3.2%;532
CENTRO-OESTE;50;MS;500540;MARACAJU;40;1.3%;65;2.12%;1.911;62.21%;675;21.97%;252;8.2%;129;4.2%;3.072
CENTRO-OESTE;50;MS;500560;MIRANDA;48;2.98%;56;3.48%;1.053;65.36%;272;16.88%;102;6.33%;80;4.97%;1.611
CENTRO-OESTE;50;MS;500568;MUNDO NOVO;11;1.19%;25;2.71%;554;60.15%;184;19.98%;85;9.23%;62;6.73%;921
CENTRO-OESTE;50;MS;500570;NAVIRAI;25;1.16%;41;1.91%;1.301;60.54%;476;22.15%;195;9.07%;111;5.17%;2.149
CENTRO-OESTE;50;MS;500580;NIOAQUE;19;2.55%;28;3.75%;466;62.47%;140;18.77%;65;8.71%;28;3.75%;746
CENTRO-OESTE;50;MS;500600;NOVA ALVORADA DO SUL;19;2.16%;29;3.3%;574;65.38%;157;17.88%;56;6.38%;43;4.9%;878
CENTRO-OESTE;50;MS;500620;NOVA ANDRADINA;32;1.55%;65;3.15%;1.392;67.38%;343;16.6%;141;6.82%;93;4.5%;2.066
CENTRO-OESTE;50;MS;500625;NOVO HORIZONTE DO SUL;3;1.07%;4;1.43%;176;62.86%;63;22.5%;28;10%;6;2.14%;280
CENTRO-OESTE;50;MS;500627;PARAISO DAS AGUAS;3;2.42%;3;2.42%;80;64.52%;20;16.13%;10;8.06%;8;6.45%;124
CENTRO-OESTE;50;MS;500630;PARANAIBA;20;2.11%;47;4.95%;598;63.01%;167;17.6%;72;7.59%;45;4.74%;949
CENTRO-OESTE;50;MS;500635;PARANHOS;36;2.51%;42;2.92%;899;62.6%;285;19.85%;107;7.45%;67;4.67%;1.436
CENTRO-OESTE;50;MS;500640;PEDRO GOMES;5;1.45%;15;4.36%;224;65.12%;54;15.7%;21;6.1%;25;7.27%;344
CENTRO-OESTE;50;MS;500660;PONTA PORA;155;2.69%;203;3.52%;3.573;61.93%;1.028;17.82%;481;8.34%;329;5.7%;5.769
CENTRO-OESTE;50;MS;500690;PORTO MURTINHO;10;1.16%;23;2.68%;540;62.86%;159;18.51%;78;9.08%;49;5.7%;859
CENTRO-OESTE;50;MS;500710;RIBAS DO RIO PARDO;20;1.28%;25;1.6%;1.046;66.84%;311;19.87%;118;7.54%;45;2.88%;1.565
CENTRO-OESTE;50;MS;500720;RIO BRILHANTE;34;1.81%;47;2.5%;1.058;56.37%;393;20.94%;189;10.07%;156;8.31%;1.877
CENTRO-OESTE;50;MS;500730;RIO NEGRO;3;1.12%;16;5.99%;196;73.41%;39;14.61%;5;1.87%;8;3%;267
CENTRO-OESTE;50;MS;500740;RIO VERDE DE MATO GROSSO;28;5.81%;24;4.98%;335;69.5%;65;13.49%;18;3.73%;12;2.49%;482
CENTRO-OESTE;50;MS;500750;ROCHEDO;2;0.8%;4;1.6%;130;52%;71;28.4%;30;12%;13;5.2%;250
CENTRO-OESTE;50;MS;500755;SANTA RITA DO PARDO;3;3.37%;0;-;52;58.43%;20;22.47%;8;8.99%;6;6.74%;89
CENTRO-OESTE;50;MS;500769;SAO GABRIEL DO OESTE;15;1.03%;30;2.06%;972;66.9%;283;19.48%;101;6.95%;52;3.58%;1.453
CENTRO-OESTE;50;MS;500780;SELVIRIA;8;4.73%;3;1.78%;95;56.21%;33;19.53%;16;9.47%;14;8.28%;169
CENTRO-OESTE;50;MS;500770;SETE QUEDAS;12;1.74%;26;3.77%;426;61.74%;124;17.97%;64;9.28%;38;5.51%;690
CENTRO-OESTE;50;MS;500790;SIDROLANDIA;26;1.89%;37;2.69%;871;63.25%;264;19.17%;114;8.28%;65;4.72%;1.377
CENTRO-OESTE;50;MS;500793;SONORA;6;1%;14;2.34%;415;69.4%;103;17.22%;36;6.02%;24;4.01%;598
CENTRO-OESTE;50;MS;500795;TACURU;18;2.61%;32;4.64%;452;65.51%;120;17.39%;38;5.51%;30;4.35%;690
CENTRO-OESTE;50;MS;500797;TAQUARUSSU;4;1.98%;9;4.46%;143;70.79%;32;15.84%;8;3.96%;6;2.97%;202
CENTRO-OESTE;50;MS;500800;TERENOS;26;5.63%;28;6.06%;291;62.99%;68;14.72%;29;6.28%;20;4.33%;462
CENTRO-OESTE;50;MS;500830;TRES LAGOAS;80;1.32%;121;2%;4.054;66.85%;1.156;19.06%;438;7.22%;215;3.55%;6.064
CENTRO-OESTE;50;MS;500840;VICENTINA;4;3.15%;7;5.51%;79;62.2%;20;15.75%;8;6.3%;9;7.09%;127
TOTAL ESTADO MATO GROSSO DO SUL;;;;;2.194;1.83%;3.294;2.75%;77.335;64.66%;22.564;18.87%;8.837;7.39%;5.378;4.5%;119.602
CENTRO-OESTE;51;MT;510010;ACORIZAL;13;5.51%;17;7.2%;154;65.25%;24;10.17%;13;5.51%;15;6.36%;236
CENTRO-OESTE;51;MT;510020;AGUA BOA;20;1.11%;26;1.45%;1.191;66.28%;328;18.25%;156;8.68%;76;4.23%;1.797
CENTRO-OESTE;51;MT;510025;ALTA FLORESTA;45;1.77%;71;2.8%;1.595;62.87%;481;18.96%;208;8.2%;137;5.4%;2.537
CENTRO-OESTE;51;MT;510030;ALTO ARAGUAIA;18;2.92%;14;2.27%;324;52.6%;134;21.75%;74;12.01%;52;8.44%;616
CENTRO-OESTE;51;MT;510035;ALTO BOA VISTA;7;1.36%;15;2.92%;396;77.19%;66;12.87%;24;4.68%;5;0.97%;513
CENTRO-OESTE;51;MT;510040;ALTO GARCAS;40;7.27%;26;4.73%;323;58.73%;78;14.18%;40;7.27%;43;7.82%;550
CENTRO-OESTE;51;MT;510050;ALTO PARAGUAI;7;1.85%;21;5.56%;227;60.05%;68;17.99%;32;8.47%;23;6.08%;378
CENTRO-OESTE;51;MT;510060;ALTO TAQUARI;7;1.02%;14;2.05%;440;64.33%;123;17.98%;60;8.77%;40;5.85%;684
CENTRO-OESTE;51;MT;510080;APIACAS;12;2.88%;15;3.61%;287;68.99%;56;13.46%;25;6.01%;21;5.05%;416
CENTRO-OESTE;51;MT;510100;ARAGUAIANA;1;0.47%;3;1.42%;126;59.43%;47;22.17%;26;12.26%;9;4.25%;212
CENTRO-OESTE;51;MT;510120;ARAGUAINHA;1;1.64%;3;4.92%;37;60.66%;12;19.67%;3;4.92%;5;8.2%;61
CENTRO-OESTE;51;MT;510125;ARAPUTANGA;25;3.74%;43;6.44%;421;63.02%;96;14.37%;46;6.89%;37;5.54%;668
CENTRO-OESTE;51;MT;510130;ARENAPOLIS;17;2.67%;22;3.46%;407;63.99%;98;15.41%;44;6.92%;48;7.55%;636
CENTRO-OESTE;51;MT;510140;ARIPUANA;14;0.87%;35;2.17%;1.102;68.32%;288;17.85%;113;7.01%;61;3.78%;1.613
CENTRO-OESTE;51;MT;510160;BARAO DE MELGACO;17;4.61%;17;4.61%;227;61.52%;58;15.72%;29;7.86%;21;5.69%;369
CENTRO-OESTE;51;MT;510170;BARRA DO BUGRES;31;2.03%;44;2.88%;1.022;66.97%;281;18.41%;90;5.9%;58;3.8%;1.526
CENTRO-OESTE;51;MT;510180;BARRA DO GARCAS;49;1.62%;77;2.54%;1.850;61.06%;621;20.5%;272;8.98%;161;5.31%;3.030
CENTRO-OESTE;51;MT;510183;BOA ESPERANCA DO NORTE;0;-;0;-;0;-;0;-;0;-;0;-;0
CENTRO-OESTE;51;MT;510185;BOM JESUS DO ARAGUAIA;8;1.54%;23;4.44%;341;65.83%;85;16.41%;33;6.37%;28;5.41%;518
CENTRO-OESTE;51;MT;510190;BRASNORTE;28;2.04%;24;1.75%;979;71.46%;221;16.13%;65;4.74%;53;3.87%;1.370
CENTRO-OESTE;51;MT;510250;CACERES;112;2.88%;204;5.24%;2.543;65.31%;582;14.95%;266;6.83%;187;4.8%;3.894
CENTRO-OESTE;51;MT;510260;CAMPINAPOLIS;101;8.09%;37;2.96%;721;57.77%;228;18.27%;85;6.81%;76;6.09%;1.248
CENTRO-OESTE;51;MT;510263;CAMPO NOVO DO PARECIS;29;2.16%;56;4.17%;905;67.44%;214;15.95%;87;6.48%;51;3.8%;1.342
CENTRO-OESTE;51;MT;510267;CAMPO VERDE;20;1%;39;1.96%;1.364;68.51%;365;18.33%;136;6.83%;67;3.37%;1.991
CENTRO-OESTE;51;MT;510268;CAMPOS DE JULIO;9;1.67%;18;3.34%;355;65.86%;96;17.81%;34;6.31%;27;5.01%;539
CENTRO-OESTE;51;MT;510269;CANABRAVA DO NORTE;8;2.25%;11;3.1%;265;74.65%;46;12.96%;16;4.51%;9;2.54%;355
CENTRO-OESTE;51;MT;510270;CANARANA;51;3.72%;44;3.21%;890;64.92%;224;16.34%;87;6.35%;75;5.47%;1.371
CENTRO-OESTE;51;MT;510279;CARLINDA;8;3.69%;8;3.69%;149;68.66%;36;16.59%;10;4.61%;6;2.76%;217
CENTRO-OESTE;51;MT;510285;CASTANHEIRA;6;1.1%;12;2.19%;341;62.34%;102;18.65%;49;8.96%;37;6.76%;547
CENTRO-OESTE;51;MT;510300;CHAPADA DOS GUIMARAES;25;2.29%;44;4.03%;704;64.53%;186;17.05%;76;6.97%;56;5.13%;1.091
CENTRO-OESTE;51;MT;510305;CLAUDIA;5;0.74%;20;2.94%;452;66.47%;109;16.03%;51;7.5%;43;6.32%;680
CENTRO-OESTE;51;MT;510310;COCALINHO;33;8.21%;27;6.72%;241;59.95%;61;15.17%;25;6.22%;15;3.73%;402
CENTRO-OESTE;51;MT;510320;COLIDER;14;1.67%;24;2.86%;572;68.1%;150;17.86%;57;6.79%;23;2.74%;840
CENTRO-OESTE;51;MT;510325;COLNIZA;46;3.46%;52;3.92%;893;67.24%;208;15.66%;81;6.1%;48;3.61%;1.328
CENTRO-OESTE;51;MT;510330;COMODORO;24;2.34%;36;3.52%;723;70.61%;158;15.43%;59;5.76%;24;2.34%;1.024
CENTRO-OESTE;51;MT;510335;CONFRESA;50;1.7%;71;2.42%;1.934;65.87%;564;19.21%;189;6.44%;128;4.36%;2.936
CENTRO-OESTE;51;MT;510336;CONQUISTA D'OESTE;3;1.02%;14;4.76%;214;72.79%;40;13.61%;19;6.46%;4;1.36%;294
CENTRO-OESTE;51;MT;510337;COTRIGUACU;12;1.61%;21;2.82%;472;63.27%;122;16.35%;63;8.45%;56;7.51%;746
CENTRO-OESTE;51;MT;510340;CUIABA;417;1.84%;725;3.19%;15.396;67.81%;3.896;17.16%;1.465;6.45%;805;3.55%;22.704
CENTRO-OESTE;51;MT;510343;CURVELANDIA;3;3.95%;3;3.95%;52;68.42%;11;14.47%;3;3.95%;4;5.26%;76
CENTRO-OESTE;51;MT;510345;DENISE;13;4.8%;10;3.69%;158;58.3%;37;13.65%;27;9.96%;26;9.59%;271
CENTRO-OESTE;51;MT;510350;DIAMANTINO;31;2.29%;36;2.66%;859;63.54%;228;16.86%;115;8.51%;83;6.14%;1.352
CENTRO-OESTE;51;MT;510360;DOM AQUINO;5;1.16%;3;0.7%;312;72.56%;81;18.84%;19;4.42%;10;2.33%;430
CENTRO-OESTE;51;MT;510370;FELIZ NATAL;24;3.02%;41;5.16%;465;58.56%;153;19.27%;61;7.68%;50;6.3%;794
CENTRO-OESTE;51;MT;510380;FIGUEIROPOLIS D'OESTE;7;7.14%;3;3.06%;38;38.78%;21;21.43%;15;15.31%;14;14.29%;98
CENTRO-OESTE;51;MT;510385;GAUCHA DO NORTE;17;3.56%;17;3.56%;269;56.28%;106;22.18%;38;7.95%;31;6.49%;478
